a,b,theta,A1,A2,cx,cy,cz,E,E_p,E_t,machine_type,status,file_name,E_i0,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4
5.9,8.3,67.5,-5.0,30.0,0.0,-3.0,7.235849853750737,-34.921751028159626,-3.637459606514312,-4.577464566449635,2,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.24.log,-0.4648023046320304,-0.1599981072358787,-0.06647652690298855,-1.9699277103063648,-0.01867720764130354,-0.01867720764130354,-1.9699277103063648
5.9,8.3,67.5,-5.0,30.0,0.0,-3.0,7.235849853750737,-34.921751028159626,-3.637459606514312,-4.577464566449635,1,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.24.log,-0.4648023046320304,-0.1599981072358787,-0.06647652690298855,-1.9699277103063648,-0.01867720764130354,-0.01867720764130354,-1.9699277103063648
5.9,8.3,67.5,-5.0,30.0,0.0,-3.0,7.235849853750737,-34.921751028159626,-3.637459606514312,-4.577464566449635,1,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.24.log,-0.4648023046320304,-0.1599981072358787,-0.06647652690298855,-1.9699277103063648,-0.01867720764130354,-0.01867720764130354,-1.9699277103063648
5.9,8.3,67.5,-5.0,30.0,0.0,-3.0,7.235849853750737,-34.921751028159626,-3.637459606514312,-4.577464566449635,1,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.24.log,-0.4648023046320304,-0.1599981072358787,-0.06647652690298855,-1.9699277103063648,-0.01867720764130354,-0.01867720764130354,-1.9699277103063648
5.9,8.5,64.5,0.0,30.0,0.0,-3.2,7.269925160155501,-33.555230031255626,-3.6082483885111287,-4.375238801381784,2,Done,naphthalene_A1=0_A2=30_a=5.9_b=8.5_theta=64.5_cx=0.0_cy=-3.2_cz=7.27.log,-0.3794163913698867,-0.1604059886885807,-0.05024409817997366,-1.902286524855299,-0.012124748202040792,-0.012124748202040792,-1.902286524855299
5.9,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1979954990060655,-34.996916686184704,-3.6952620627707797,-4.541120442270766,2,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.2.log,-0.4605157838086598,-0.1558458735817112,-0.06069715978810564,-2.004694274335634,-0.01725401496514678,-0.01725401496514678,-2.004694274335634
5.9,8.6,63.5,0.0,30.0,0.0,-3.2,7.245528235366215,-33.605235047521994,-3.6541607851395375,-4.331569752859649,2,Done,naphthalene_A1=0_A2=30_a=5.9_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.25.log,-0.3955145329236984,-0.15895267558516935,-0.04813189950073138,-1.9290592389588708,-0.012299823487410322,-0.012299823487410322,-1.9290592389588708
5.9,8.4,67.0,-5.0,30.0,0.0,-3.1,7.197657009306263,-34.968220653245226,-3.6743779023527168,-4.5483876355865505,2,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.4_theta=67.0_cx=0.0_cy=-3.1_cz=7.2.log,-0.4538892781711184,-0.1578890461823903,-0.06189193879254162,-2.002796684013447,-0.01684676096192561,-0.01684676096192561,-2.002796684013447
5.9,8.6,64.0,0.0,30.0,0.0,-3.2,7.244979396349504,-33.58751291083172,-3.6390120662981653,-4.337995455280179,2,Done,naphthalene_A1=0_A2=30_a=5.9_b=8.6_theta=64.0_cx=0.0_cy=-3.2_cz=7.24.log,-0.3899422441027127,-0.16072350880131125,-0.049380644399207085,-1.9274019851000048,-0.011951555527048184,-0.011951555527048184,-1.9274019851000048
5.9,8.4,67.5,-5.0,30.0,0.0,-3.1,7.197179579292829,-34.89421337901149,-3.637459606514312,-4.5522148190648295,2,Done,naphthalene_A1=-5_A2=30_a=5.9_b=8.4_theta=67.5_cx=0.0_cy=-3.1_cz=7.2.log,-0.4473845094908029,-0.15987009520176798,-0.06312248588073999,-2.0009743950504344,-0.016445782093796886,-0.016445782093796886,-2.0009743950504344
5.9,8.6,64.5,0.0,30.0,0.0,-3.2,7.2443001118027315,-33.525240073096946,-3.6082483885111287,-4.340948517317884,2,Done,naphthalene_A1=0_A2=30_a=5.9_b=8.6_theta=64.5_cx=0.0_cy=-3.2_cz=7.24.log,-0.3845004774047993,-0.16242719843285158,-0.050663902366068214,-1.92583258257946,-0.011608935019467026,-0.011608935019467026,-1.92583258257946
6.0,8.2,66.5,-5.0,30.0,0.0,-2.9,7.2423590553247825,-34.69727438595146,-3.5726340585388243,-4.560239416954573,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.2_theta=66.5_cx=0.0_cy=-2.9_cz=7.24.log,-0.5044615640654229,-0.14833520638057962,-0.06612763134762645,-1.945673193782568,-0.022626755584497005,-0.022626755584497005,-1.945673193782568
6.0,8.4,63.5,0.0,30.0,0.0,-3.1,7.2699251601555,-33.355469752568744,-3.5215873749693856,-4.369441863906102,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.4_theta=63.5_cx=0.0_cy=-3.1_cz=7.27.log,-0.4133540147449821,-0.1509274501586333,-0.04990649776300416,-1.8861902658245528,-0.015347639593528584,-0.015347639593528584,-1.8861902658245528
6.0,8.2,67.0,-5.0,30.0,0.0,-2.9,7.242340010638214,-34.77356830693316,-3.5787409858312462,-4.580391900643008,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.2_theta=67.0_cx=0.0_cy=-2.9_cz=7.24.log,-0.4975558165460825,-0.15046372031792998,-0.06736257101874799,-1.943757405737415,-0.022181223495863368,-0.022181223495863368,-1.943757405737415
6.0,8.4,64.0,0.0,30.0,0.0,-3.1,7.2699251601555,-33.44068686605897,-3.532074949645903,-4.3889913104940215,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.4_theta=64.0_cx=0.0_cy=-3.1_cz=7.27.log,-0.407590335351415,-0.15274534665513784,-0.0511677929898724,-1.8844162950699683,-0.014974898629589006,-0.014974898629589006,-1.8844162950699683
6.0,8.2,67.5,-5.0,30.0,0.0,-2.9,7.242181688920086,-34.81393727997784,-3.5742335814866237,-4.59670402307529,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.2_theta=67.5_cx=0.0_cy=-2.9_cz=7.24.log,-0.4908069464727305,-0.1525514460518025,-0.06863202375825495,-1.9419269590580368,-0.02174133897642605,-0.02174133897642605,-1.9419269590580368
6.0,8.4,64.5,0.0,30.0,0.0,-3.1,7.269925160155501,-33.489956441218965,-3.532399372255896,-4.40461254445836,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.4_theta=64.5_cx=0.0_cy=-3.1_cz=7.27.log,-0.4019364702980965,-0.15449547208845615,-0.0524604634847492,-1.8826228715188336,-0.01460780526394956,-0.01460780526394956,-1.8826228715188336
5.6,8.7,65.0,-10.0,30.0,0.0,-3.7,7.21309953983488,-34.31204223190434,-4.055698786571156,-4.3342178451421205,2,Done,naphthalene_A1=-10_A2=30_a=5.6_b=8.7_theta=65.0_cx=0.0_cy=-3.7_cz=7.21.log,-0.39559987431857735,-0.13625187380239367,-0.043990960984956466,-1.9170010068337435,-0.011020958161680028,-0.011020958161680028,-1.9170010068337435
5.6,8.7,65.0,-10.0,30.0,0.0,-3.7,7.21309953983488,-34.31204223190434,-4.055698786571156,-4.3342178451421205,1,Done,naphthalene_A1=-10_A2=30_a=5.6_b=8.7_theta=65.0_cx=0.0_cy=-3.7_cz=7.21.log,-0.39559987431857735,-0.13625187380239367,-0.04399096098495647,-1.9170010068337435,-0.011020958161680028,-0.011020958161680028,-1.9170010068337435
5.6,8.7,65.0,-10.0,30.0,0.0,-3.7,7.21309953983488,-34.31204223190434,-4.055698786571156,-4.3342178451421205,1,Done,naphthalene_A1=-10_A2=30_a=5.6_b=8.7_theta=65.0_cx=0.0_cy=-3.7_cz=7.21.log,-0.39559987431857735,-0.13625187380239367,-0.043990960984956466,-1.9170010068337435,-0.011020958161680028,-0.011020958161680028,-1.9170010068337435
5.6,8.7,65.0,-10.0,30.0,0.0,-3.7,7.21309953983488,-34.31204223190434,-4.055698786571156,-4.3342178451421205,1,Done,naphthalene_A1=-10_A2=30_a=5.6_b=8.7_theta=65.0_cx=0.0_cy=-3.7_cz=7.21.log,-0.39559987431857735,-0.13625187380239367,-0.04399096098495647,-1.9170010068337435,-0.011020958161680028,-0.011020958161680028,-1.9170010068337435
6.0,8.3,66.5,-5.0,30.0,0.0,-3.0,7.20513762436538,-34.823231958551325,-3.5726340585388243,-4.57354827655945,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=66.5_cx=0.0_cy=-3.0_cz=7.21.log,-0.4860730110667646,-0.1484236852847971,-0.06281437852885574,-1.9771434477879664,-0.0201436985807959,-0.0201436985807959,-1.9771434477879664
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.253580892742192,1937698.4105856868,-3.5215873749693856,-4.37075022229692,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,484432.9446382323,484432.9446382323,-1.9008212890475988
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.2535808927421925,-33.426840230007656,-3.5215873749693856,-4.37075022229692,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,-0.014718246995471418,-0.014718246995471418,-1.9008212890475988
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.253580892742192,-33.426840230007656,-3.5215873749693856,-4.37075022229692,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,-0.014718246995471418,-0.014718246995471418,-1.9008212890475988
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.2535808927421925,-33.426840230007656,-3.5215873749693856,-4.37075022229692,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,-0.014718246995471418,-0.014718246995471418,-1.9008212890475988
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.253580892742192,-33.426840230007656,-3.5215873749693856,-4.37075022229692,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,-0.014718246995471418,-0.014718246995471418,-1.9008212890475988
6.0,8.5,63.5,0.0,30.0,0.0,-3.1,7.2535808927421925,-33.426840230007656,-3.5215873749693856,-4.37075022229692,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.4169496469548904,-0.1521354069118388,-0.050168169487733394,-1.9008212890475988,-0.014718246995471418,-0.014718246995471418,-1.9008212890475988
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.0,0.0,30.0,0.0,-3.1,7.253290282309304,-33.471089725615464,-3.532074949645903,-4.379877982719337,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0.0_cy=-3.1_cz=7.25.log,-0.4111828301684,-0.15398969902889806,-0.0514445248991251,-1.899197293096222,-0.01435115371714346,-0.01435115371714346,-1.899197293096222
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.5,64.5,0.0,30.0,0.0,-3.1,7.252866517891808,-33.48179002560209,-3.532399372255896,-4.385545653029111,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0.0_cy=-3.1_cz=7.25.log,-0.40556159557309,-0.15578312263824046,-0.05275539320427925,-1.8976611486286856,-0.013990962906973436,-0.013990962906973436,-1.8976611486286856
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,1,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,63.5,0.0,30.0,0.0,-3.2,7.216075021961747,-33.379904991947114,-3.5215873749693856,-4.339273693156429,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=63.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.4016591108520515,-0.15166038181632754,-0.047295428696088486,-1.9317449817899608,-0.012856424873461949,-0.012856424873461949,-1.9317449817899608
6.0,8.6,64.0,0.0,30.0,0.0,-3.2,7.215729582476883,-33.388825674308464,-3.532074949645903,-4.3396640043647485,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=64.0_cx=0.0_cy=-3.2_cz=7.22.log,-0.3959506524261087,-0.1534732582513243,-0.04855609626974911,-1.9300130541960243,-0.012501881719799712,-0.012501881719799712,-1.9300130541960243
6.0,8.3,67.0,-5.0,30.0,0.0,-3.0,7.205063561425468,-34.85799224686343,-3.5787409858312462,-4.583309194626054,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.0_cx=0.0_cy=-3.0_cz=7.21.log,-0.4792607624549418,-0.15052709879819304,-0.06403739552479237,-1.9751912641513627,-0.01971448163385503,-0.01971448163385503,-1.9751912641513627
6.0,8.3,67.0,-5.0,30.0,0.0,-3.0,7.205063561425468,-34.85799224686343,-3.5787409858312462,-4.583309194626054,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.0_cx=0.0_cy=-3.0_cz=7.21.log,-0.4792607624549418,-0.15052709879819304,-0.06403739552479237,-1.9751912641513627,-0.01971448163385503,-0.01971448163385503,-1.9751912641513627
6.0,8.3,67.0,-5.0,30.0,0.0,-3.0,7.205063561425468,-34.85799224686343,-3.5787409858312462,-4.583309194626054,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.0_cx=0.0_cy=-3.0_cz=7.21.log,-0.4792607624549418,-0.15052709879819304,-0.06403739552479237,-1.9751912641513627,-0.01971448163385503,-0.01971448163385503,-1.9751912641513627
6.0,8.3,67.0,-5.0,30.0,0.0,-3.0,7.205063561425468,-34.85799224686343,-3.5787409858312462,-4.583309194626054,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.0_cx=0.0_cy=-3.0_cz=7.21.log,-0.4792607624549418,-0.15052709879819304,-0.06403739552479237,-1.9751912641513627,-0.01971448163385503,-0.01971448163385503,-1.9751912641513627
6.0,8.3,67.0,-5.0,30.0,0.0,-3.0,7.205063561425468,-34.85799224686343,-3.5787409858312462,-4.583309194626054,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.0_cx=0.0_cy=-3.0_cz=7.21.log,-0.4792607624549418,-0.15052709879819304,-0.06403739552479237,-1.9751912641513627,-0.01971448163385503,-0.01971448163385503,-1.9751912641513627
6.0,8.6,64.5,0.0,30.0,0.0,-3.2,7.21524845939494,-33.36606839695014,-3.532399372255896,-4.337072388123488,2,Done,naphthalene_A1=0_A2=30_a=6.0_b=8.6_theta=64.5_cx=0.0_cy=-3.2_cz=7.22.log,-0.3903683234238997,-0.15522526617860422,-0.04985127691179514,-1.9283696055063049,-0.01215298622264527,-0.01215298622264527,-1.9283696055063049
6.0,8.3,67.5,-5.0,30.0,0.0,-3.0,7.204847662388357,-34.85847291932441,-3.5742335814866233,-4.589656458265381,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.472590958699584,-0.1525796839268878,-0.06529367057373747,-1.973321284312988,-0.01929153990931809,-0.01929153990931809,-1.973321284312988
6.0,8.3,67.5,-5.0,30.0,0.0,-3.0,7.204847662388357,-34.85847291932441,-3.574233581486624,-4.589656458265381,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.472590958699584,-0.1525796839268878,-0.06529367057373747,-1.973321284312988,-0.01929153990931809,-0.01929153990931809,-1.973321284312988
6.0,8.3,67.5,-5.0,30.0,0.0,-3.0,7.204847662388357,-34.85847291932441,-3.5742335814866237,-4.589656458265381,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.472590958699584,-0.1525796839268878,-0.06529367057373747,-1.973321284312988,-0.01929153990931809,-0.01929153990931809,-1.973321284312988
6.0,8.3,67.5,-5.0,30.0,0.0,-3.0,7.204847662388357,-34.85847291932441,-3.5742335814866233,-4.589656458265381,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.472590958699584,-0.1525796839268878,-0.06529367057373747,-1.973321284312988,-0.01929153990931809,-0.01929153990931809,-1.973321284312988
6.0,8.3,67.5,-5.0,30.0,0.0,-3.0,7.204847662388357,-34.85847291932441,-3.574233581486624,-4.589656458265381,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.3_theta=67.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.472590958699584,-0.1525796839268878,-0.06529367057373747,-1.973321284312988,-0.01929153990931809,-0.01929153990931809,-1.973321284312988
5.8,8.3,64.0,0.0,30.0,0.0,-3.0,7.309230017474941,-33.131852799328044,-3.641603055119049,-4.224114312964956,2,Done,naphthalene_A1=0_A2=30_a=5.8_b=8.3_theta=64.0_cx=0.0_cy=-3.0_cz=7.31.log,-0.4226110422168857,-0.17291791056049988,-0.05710341007215902,-1.8955232221342158,-0.01620795574854128,-0.01620795574854128,-1.8955232221342158
6.0,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1659859804041615,-34.806574077927515,-3.5726340585388243,-4.550502971862443,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.17.log,-0.4684487651684322,-0.1485159292933531,-0.059581446985248476,-2.0086933955317363,-0.017857052094768733,-0.017857052094768733,-2.0086933955317363
6.0,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1659859804041615,-34.806574077927515,-3.5726340585388243,-4.550502971862443,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.17.log,-0.4684487651684322,-0.1485159292933531,-0.059581446985248476,-2.0086933955317363,-0.017857052094768733,-0.017857052094768733,-2.0086933955317363
6.0,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1659859804041615,-34.806574077927515,-3.5726340585388243,-4.550502971862443,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.17.log,-0.4684487651684322,-0.1485159292933531,-0.059581446985248476,-2.0086933955317363,-0.017857052094768733,-0.017857052094768733,-2.0086933955317363
6.0,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1659859804041615,-34.806574077927515,-3.5726340585388243,-4.550502971862443,1,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.17.log,-0.4684487651684322,-0.1485159292933531,-0.059581446985248476,-2.0086933955317363,-0.017857052094768733,-0.017857052094768733,-2.0086933955317363
6.0,8.4,66.5,-5.0,30.0,0.0,-3.1,7.1659859804041615,-34.806574077927515,-3.5726340585388243,-4.550502971862443,2,Done,naphthalene_A1=-5_A2=30_a=6.0_b=8.4_theta=66.5_cx=0.0_cy=-3.1_cz=7.17.log,-0.4684487651684322,-0.1485159292933531,-0.059581446985248476,-2.0086933955317363,-0.017857052094768733,-0.017857052094768733,-2.0086933955317363
5.8,8.3,64.5,0.0,30.0,0.0,-3.0,7.308422096979167,-33.152928350144066,-3.563006800133735,-4.271638782811351,2,Done,naphthalene_A1=0_A2=30_a=5.8_b=8.3_theta=64.5_cx=0.0_cy=-3.0_cz=7.31.log,-0.4170814240933396,-0.17470317659899592,-0.05843561375513673,-1.8941458376066287,-0.01583395982743241,-0.01583395982743241,-1.8941458376066287
5.8,8.3,64.5,0.0,30.0,0.0,-3.0,7.308422096979167,-33.152928350144066,-3.563006800133735,-4.271638782811351,2,Done,naphthalene_A1=0_A2=30_a=5.8_b=8.3_theta=64.5_cx=0.0_cy=-3.0_cz=7.31.log,-0.4170814240933396,-0.17470317659899592,-0.05843561375513673,-1.8941458376066287,-0.01583395982743241,-0.01583395982743241,-1.8941458376066287
5.8,8.3,64.5,0.0,30.0,0.0,-3.0,7.308422096979167,-33.152928350144066,-3.563006800133735,-4.271638782811351,1,Done,naphthalene_A1=0_A2=30_a=5.8_b=8.3_theta=64.5_cx=0.0_cy=-3.0_cz=7.31.log,-0.4170814240933396,-0.17470317659899592,-0.05843561375513673,-1.8941458376066287,-0.01583395982743241,-0.01583395982743241,-1.8941458376066287
