a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name,cx,cy,cz
6.0,9.1,64.5,0.0,38.0,-23.335491729783826,-3.5323359938920484,-4.0677049354999335,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.1_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,9.2,64.5,0.0,39.0,-22.836755566531785,-3.5323253261740315,-3.943026228545932,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.2_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.8,64.5,0.0,36.0,-24.259168879129,-3.532334738818463,-4.298624850373018,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.9,65.0,0.0,37.0,-23.953502482967448,-3.520347415236756,-4.228201913123485,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.0,64.0,0.0,38.0,-23.192720654304146,-3.641542814206332,-3.977408756472869,1,Done,naphthalene_A1=0_A2=38_a=5.8_b=9.0_theta=64.0_cx=0_cy=0_cz=0.log,,,
6.0,9.2,65.0,0.0,39.0,-22.876306266756732,-3.52031478472054,-3.958919174328912,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.2_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,65.0,0.0,36.0,-24.291057682479728,-3.520364985510241,-4.312581927864812,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.0,0.0,37.0,-23.769611932570115,-3.520347415236756,-4.182229275524152,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.0,64.5,0.0,38.0,-23.193326828884892,-3.5629641293780883,-4.016849642532179,1,Done,naphthalene_A1=0_A2=38_a=5.8_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,9.3,65.0,0.0,39.0,-22.67275457282085,-3.52031478472054,-3.9080312508449424,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.3_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.9,65.0,0.0,36.0,-24.110708798281852,-3.520364985510241,-4.2674947068153415,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,65.0,0.0,37.0,-23.515387551160533,-3.520347415236756,-4.118673180171753,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.0,65.0,0.0,38.0,-23.124738731188692,-3.458937404153403,-4.0517159807204735,1,Done,naphthalene_A1=0_A2=38_a=5.8_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.4,65.0,0.0,39.0,-22.41892175783869,-3.52031478472054,-3.8445730470994017,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.4_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.0,0.0,36.0,-23.85183833271731,-3.520364985510241,-4.202777090424206,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.8,64.5,0.0,37.0,-23.940343598253087,-3.6081630471744575,-4.181004375976047,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.8,9.1,65.0,0.0,38.0,-23.061228443868465,-3.4589380316319875,-4.035838095151121,1,Done,naphthalene_A1=0_A2=38_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.1,64.0,0.0,39.0,-22.59809217811562,-3.6415101835737014,-3.828767952742055,2,Done,naphthalene_A1=0_A2=39_a=5.8_b=9.1_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,64.0,0.0,36.0,-23.88052307011094,-3.641626272990834,-4.149317631032319,2,Done,naphthalene_A1=0_A2=36_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.9,8.8,65.0,0.0,37.0,-23.97170529305005,-3.5591011778451502,-4.213375734339933,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.2,65.0,0.0,38.0,-22.916650139726702,-3.4589380316319875,-3.999693519115681,1,Done,naphthalene_A1=0_A2=38_a=5.8_b=9.2_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.8,9.1,64.5,0.0,39.0,-22.61583439621609,-3.5629289888311177,-3.8724941046384624,2,Done,naphthalene_A1=0_A2=39_a=5.8_b=9.1_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.8,8.7,64.5,0.0,36.0,-23.911749222548682,-3.563061393448152,-4.196406608913094,2,Done,naphthalene_A1=0_A2=36_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.8,65.5,0.0,37.0,-23.943006750545464,-3.488959992537275,-4.241271691367729,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.8,9.1,65.0,0.0,39.0,-22.564724961528555,-3.4589079111465253,-3.9117272848088773,2,Done,naphthalene_A1=0_A2=39_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,9.0,64.0,0.0,38.0,-23.433028118801303,-3.638909154688009,-4.038802452356322,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.0_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.8,8.7,65.0,0.0,36.0,-23.87099872331601,-3.4590340406866744,-4.2382326604856635,2,Done,naphthalene_A1=0_A2=36_a=5.8_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.5,0.0,37.0,-23.87472864252049,-3.488959992537275,-4.224202164361486,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,9.1,64.0,0.0,39.0,-22.86334567517042,-3.638892211893108,-3.896390312846052,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.1_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.9,9.0,64.5,0.0,38.0,-23.49196762300561,-3.608127906685695,-4.068927952408558,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,64.0,0.0,36.0,-24.185814215335995,-3.638941785262432,-4.226982661202783,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log,,,
5.9,9.0,65.5,0.0,37.0,-23.712040400132537,-3.488959992537275,-4.183530103764497,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,9.1,64.5,0.0,39.0,-22.939212889294144,-3.608100923651364,-3.930752760497853,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.1_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,64.5,0.0,36.0,-24.26947008329444,-3.608199442795012,-4.263267799426103,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,9.0,65.0,0.0,38.0,-23.498026859597307,-3.5590503495186567,-4.094981540139997,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,64.5,0.0,37.0,-23.97769550362136,-3.5323385038645934,-4.2282546239730445,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,9.1,65.0,0.0,39.0,-22.96241820894648,-3.5590145814348944,-3.9610972615191713,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.7,65.0,0.0,36.0,-24.29776827443857,-3.559153261128813,-4.2948654380452345,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,65.0,0.0,37.0,-24.048085810267374,-3.520347415236756,-4.251847744948464,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,9.1,65.0,0.0,38.0,-23.377040421473797,-3.5590503495186567,-4.06473493060912,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,64.0,0.0,39.0,-22.847094421507787,-3.532049221685156,-3.9457489945343696,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.1_theta=64.0_cx=0_cy=0_cz=0.log,,,
6.0,8.7,64.0,0.0,36.0,-24.196838310570456,-3.532029141439125,-4.2831950069230516,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,65.5,0.0,37.0,-24.0734246642096,-3.4937196559621952,-4.271496338071302,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,9.2,65.0,0.0,38.0,-23.183553987997584,-3.5590503495186567,-4.0163633222400685,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.2_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,64.5,0.0,39.0,-22.95208688464481,-3.5323253261740315,-3.971859058074189,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.1_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.7,64.5,0.0,36.0,-24.304668374243192,-3.532334738818463,-4.309999724151567,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.9,65.5,0.0,37.0,-23.947940234327692,-3.4937196559621952,-4.240125230600825,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,9.0,64.0,0.0,38.0,-23.39110166556202,-3.532057379372418,-4.0817467267042975,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.0_theta=64.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,65.0,0.0,39.0,-23.018216398311786,-3.52031478472054,-3.994396707217674,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.7,65.0,0.0,36.0,-24.37140155269299,-3.5203649855102412,-4.332667895418127,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.5,0.0,37.0,-23.737822276074446,-3.4937196559621952,-4.187595741037512,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,9.0,64.5,0.0,38.0,-23.47951280476991,-3.5323359938920484,-4.103710204246454,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,9.0,64.5,0.0,39.0,-22.914004557533197,-3.608100923651364,-3.924450677557617,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,64.5,0.0,36.0,-24.100521801039577,-3.608199442795012,-4.221030728862388,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.8,64.5,0.0,37.0,-23.79109913005959,-3.3804559834534302,-4.257546790788183,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.0,0.0,38.0,-23.528976908070035,-3.5203298450214784,-4.1220793045067685,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,9.0,65.0,0.0,39.0,-22.971190798911266,-3.5590145814348944,-3.963290409010368,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.6,65.0,0.0,36.0,-24.174844085122466,-3.559153261128813,-4.264134390716208,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,8.8,65.0,0.0,37.0,-23.87652959639672,-3.391154401411768,-4.2735551983932965,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,65.0,0.0,38.0,-23.358151115477085,-3.5203298450214784,-4.079372856358532,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,9.0,65.5,0.0,39.0,-22.96903216454666,-3.4888639835407966,-3.9978260493662674,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.6,65.5,0.0,36.0,-24.186692729010247,-3.4890208610449918,-4.3021627517300685,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.8,65.5,0.0,37.0,-23.929124974762093,-3.392321570077911,-4.286120458651567,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,9.2,65.0,0.0,38.0,-23.12265163264237,-3.5203298450214784,-4.020497985649853,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.2_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,9.1,65.5,0.0,39.0,-22.92763909511268,-3.4888639835407966,-3.987477782007773,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,65.5,0.0,36.0,-24.26550045527984,-3.4890208610449918,-4.321864683297463,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.9,64.5,0.0,37.0,-23.671571025275625,-3.3804559834534302,-4.227664764592191,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.9,64.5,0.0,38.0,-23.487703065271486,-3.608127906685695,-4.067861812975025,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,9.2,65.5,0.0,39.0,-22.806386592448693,-3.4888639835407966,-3.9571646563417744,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=9.2_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.8,65.5,0.0,36.0,-24.21294774732087,-3.4890208610449918,-4.308726506307721,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.9,65.0,0.0,37.0,-23.72862548939884,-3.391154401411768,-4.236579171643825,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.0,0.0,38.0,-23.528870231122713,-3.5590503495186567,-4.102692383021349,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.0,64.5,0.0,39.0,-22.98837202275172,-3.5323253261740315,-3.9809303426009137,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.6,64.5,0.0,36.0,-24.219038359704427,-3.532334738818463,-4.2885922205168745,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.9,65.5,0.0,37.0,-23.75434586929623,-3.392321570077911,-4.242425682285102,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.0,0.0,39.0,-23.084591896156784,-3.52031478472054,-4.010990581678924,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.5,0.0,38.0,-23.51038378663361,-3.48890226171352,-4.133144815801643,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.6,65.0,0.0,36.0,-24.326675149612132,-3.520364985510241,-4.3214862946479125,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,9.0,64.5,0.0,37.0,-23.46774071699474,-3.3804559834534302,-4.17670718752197,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.5,0.0,39.0,-23.136208358570002,-3.493661924963817,-4.037221127160592,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.6,65.5,0.0,36.0,-24.387046632124108,-3.4937598165706736,-4.349881749745691,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,9.0,65.5,0.0,38.0,-23.44597365031949,-3.48890226171352,-4.1170422817231165,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.0,65.0,0.0,37.0,-23.500784138333984,-3.391154401411768,-4.179618833877612,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,65.5,0.0,39.0,-23.041022621677257,-3.493661924963817,-4.013424692937407,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.7,65.5,0.0,36.0,-24.392699242220264,-3.4937598165706736,-4.3512949022697285,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.0,65.5,0.0,37.0,-23.503899098373946,-3.392321570077911,-4.179813989554532,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,9.1,65.5,0.0,38.0,-23.295823057298552,-3.48890226171352,-4.079504633467877,1,Done,naphthalene_A1=0_A2=38_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,9.2,65.5,0.0,39.0,-22.873720925301317,-3.493661924963817,-3.97159926884342,2,Done,naphthalene_A1=0_A2=39_a=6.0_b=9.2_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.8,65.5,0.0,36.0,-24.279268024372872,-3.4937598165706736,-4.3229370978078805,2,Done,naphthalene_A1=0_A2=36_a=6.0_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,65.0,0.0,37.0,-23.881542146089487,-3.5591011778451502,-4.190834947599797,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.9,64.5,0.0,38.0,-23.538350652204823,-3.5323359938920484,-4.118419666105184,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,9.0,64.5,0.0,39.0,-22.840372534352355,-3.380471671174746,-4.019857298000717,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.6,64.5,0.0,36.0,-24.10262019431684,-3.3804195878910828,-4.335445254633669,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.7,65.5,0.0,37.0,-23.89378486631904,-3.488959992537275,-4.228966220311122,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.9,65.0,0.0,38.0,-23.618738448247317,-3.5203298450214784,-4.144519689551089,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,9.0,65.0,0.0,39.0,-22.95129120175261,-3.3911594215314835,-4.042243089672411,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,8.6,65.0,0.0,36.0,-24.220056180958643,-3.391131811134983,-4.359448139672168,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.7,66.0,0.0,37.0,-23.83905846439302,-3.3950066852848977,-4.262261273455806,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.0,8.9,65.5,0.0,38.0,-23.654352150741033,-3.4936851428938103,-4.166745466238353,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.0,65.5,0.0,39.0,-23.029622019967064,-3.3923178049735725,-4.06124660250498,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.6,65.5,0.0,36.0,-24.30262645671609,-3.392314039869234,-4.379499594244408,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log,,,
5.9,8.8,66.0,0.0,37.0,-23.84918898565229,-3.3950066852848977,-4.264793903770624,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.0,9.0,65.5,0.0,38.0,-23.535115210805092,-3.4936851428938103,-4.136936231254366,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.1,64.5,0.0,39.0,-22.750352459494025,-3.380471671174746,-3.997352279286133,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.1_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.7,64.5,0.0,36.0,-24.11469850677531,-3.3804195878910828,-4.338464832748286,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log,,,
5.9,8.9,66.0,0.0,37.0,-23.747396823135205,-3.3950066852848977,-4.239345863141352,2,Done,naphthalene_A1=0_A2=37_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.0,9.1,65.5,0.0,38.0,-23.338857693015598,-3.4936851428938103,-4.0878718518069945,1,Done,naphthalene_A1=0_A2=38_a=6.0_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.1,65.0,0.0,39.0,-22.834760084748268,-3.3911594215314835,-4.013110310421325,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,8.7,65.0,0.0,36.0,-24.196020037867132,-3.391131811134983,-4.353439103899291,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.7,65.0,0.0,37.0,-24.031015028129328,-3.520347415236756,-4.247580049413955,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,8.9,64.5,0.0,38.0,-23.36597616504877,-3.380474808742292,-4.151256636891048,1,Done,naphthalene_A1=0_A2=38_a=6.1_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,9.1,65.5,0.0,39.0,-22.887754559051245,-3.3923178049735725,-4.025779737276025,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.7,65.5,0.0,36.0,-24.24420527543407,-3.392314039869234,-4.3648942989239,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.7,65.5,0.0,37.0,-24.09257626964245,-3.4937196559621952,-4.276284239429515,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.9,65.0,0.0,38.0,-23.461431731469933,-3.391164441592992,-4.169775712070987,1,Done,naphthalene_A1=0_A2=38_a=6.1_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,9.2,64.5,0.0,39.0,-22.58896441792604,-3.380471671174746,-3.957005268894136,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.2_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.8,64.5,0.0,36.0,-24.007868694490753,-3.3804195878910828,-4.311757379677148,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.0,8.7,66.0,0.0,37.0,-24.102817232371308,-3.449983463913668,-4.300712576135993,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.1,9.2,65.0,0.0,39.0,-22.650046241236854,-3.3911594215314835,-3.9669318495434713,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.2_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.1,8.9,65.5,0.0,38.0,-23.524231677292853,-3.3923234526300803,-4.184896193008171,1,Done,naphthalene_A1=0_A2=38_a=6.1_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,8.8,65.0,0.0,36.0,-24.058773560565896,-3.391131811134983,-4.319127484573983,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log,,,
6.0,8.8,66.0,0.0,37.0,-24.049202778143805,-3.449983463913668,-4.287308962579118,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.1,9.2,65.5,0.0,39.0,-22.68081682140473,-3.3923178049735725,-3.9740453028643974,2,Done,naphthalene_A1=0_A2=39_a=6.1_b=9.2_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.1,9.0,64.5,0.0,38.0,-23.252231192542236,-3.380474808742292,-4.122820393764414,1,Done,naphthalene_A1=0_A2=38_a=6.1_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log,,,
6.1,8.8,65.5,0.0,36.0,-24.078186209895648,-3.392314039869234,-4.323389532539295,2,Done,naphthalene_A1=0_A2=36_a=6.1_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log,,,
6.0,8.9,66.0,0.0,37.0,-23.89448642230127,-3.449983463913668,-4.248629873618484,2,Done,naphthalene_A1=0_A2=37_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log,,,
5.9,8.9,65.0,0.0,39.0,-22.877829861012287,-3.5590145814348944,-3.9399501745356247,2,Done,naphthalene_A1=0_A2=39_a=5.9_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log,,,
5.9,8.6,66.0,0.0,36.0,-24.130967330886048,-3.3950700638233684,-4.335206800809829,2,Done,naphthalene_A1=0_A2=36_a=5.9_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log,,,
6.1,8.7,65.0,0.0,37.0,-23.92350248503499,-3.391154401411768,-4.285298420552864,2,Done,naphthalene_A1=0_A2=37_a=6.1_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log,,,
