R1,R2,heri,R3t,R3p,glide,phi1,phi2,FF
5.0,0.7,58.0,0.2,-0.6,a,30.0,-30.0,-130.51454840336638
5.0,0.7,58.0,0.2,-0.6,a,-25.0,25.0,-141.73330220582608
5.0,0.7,58.0,0.2,-0.6,a,-150.0,150.0,-80.15848957180312
5.0,0.7,58.0,0.2,-0.6,a,30.0,150.0,-124.28764769076042
5.0,0.7,58.0,0.2,-0.5,a,85.0,-85.0,-141.20659736043513
5.0,0.7,58.0,0.2,-0.5,a,-150.0,-30.0,-146.86310133729503
5.0,0.7,58.0,0.2,-0.5,a,30.0,-30.0,-129.8202589631363
5.0,0.7,58.0,0.2,-0.5,a,-25.0,25.0,-139.6636092259008
5.0,0.7,58.0,0.2,-0.5,a,-150.0,150.0,-78.90311382401461
5.0,0.7,58.0,0.2,-0.5,a,30.0,150.0,-124.29054826925612
5.0,0.7,58.0,0.2,-0.4,a,85.0,-85.0,-141.52125195720924
5.0,0.7,58.0,0.2,-0.4,a,-150.0,-30.0,-143.5351471936978
5.0,0.7,58.0,0.2,-0.4,a,30.0,-30.0,-129.16376205334302
5.0,0.7,58.0,0.2,-0.4,a,-25.0,25.0,-137.80615300921085
5.0,0.7,58.0,0.2,-0.4,a,-150.0,150.0,-75.85132043897761
5.0,0.7,58.0,0.2,-0.4,a,30.0,150.0,-124.26395632758673
5.0,0.7,58.0,0.2,-0.3,a,85.0,-85.0,-141.83761701395494
5.0,0.7,58.0,0.2,-0.3,a,-150.0,-30.0,-137.77899952785066
5.0,0.7,58.0,0.2,-0.3,a,30.0,-30.0,-128.58771086269908
5.0,0.7,58.0,0.2,-0.3,a,-25.0,25.0,-136.27879203908176
5.0,0.7,58.0,0.2,-0.3,a,-155.0,150.0,-70.8809218713933
5.0,0.7,58.0,0.2,-0.3,a,30.0,150.0,-124.21192096293969
5.0,0.7,58.0,0.2,-0.2,a,85.0,-85.0,-142.21569846408832
5.0,0.7,58.0,0.2,-0.2,a,-150.0,-30.0,-128.7957025749209
5.0,0.7,58.0,0.2,-0.2,a,30.0,-30.0,-128.13203517800946
5.0,0.7,58.0,0.2,-0.2,a,-25.0,25.0,-135.14629294703505
5.0,0.7,58.0,0.2,-0.2,a,-155.0,150.0,-63.118951440276746
5.0,0.7,58.0,0.2,-0.2,a,30.0,150.0,-124.13854672260685
5.0,0.7,58.0,0.2,-0.1,a,85.0,-85.0,-142.67906572675042
5.0,0.7,58.0,0.2,-0.1,a,-155.0,-35.0,-116.15232812019876
5.0,0.7,58.0,0.2,-0.1,a,30.0,-30.0,-127.82959355285652
5.0,0.7,58.0,0.2,-0.1,a,-25.0,25.0,-134.42147682460435
5.0,0.7,58.0,0.2,-0.1,a,-155.0,150.0,-51.51571832868228
5.0,0.7,58.0,0.2,-0.1,a,30.0,150.0,-124.04718843050314
5.0,0.7,58.0,0.2,0.0,a,85.0,-85.0,-143.17891386764066
5.0,0.7,58.0,0.2,0.0,a,-155.0,-35.0,-99.10956491847614
5.0,0.7,58.0,0.2,0.0,a,30.0,-30.0,-127.70188255290992
5.0,0.7,58.0,0.2,0.0,a,-25.0,25.0,-134.07076131229516
5.0,0.7,58.0,0.2,0.0,a,-155.0,150.0,-35.087861264313844
5.0,0.7,58.0,0.2,0.0,a,30.0,150.0,-123.93940393430776
5.0,0.7,58.0,0.2,0.0,a,-145.0,155.0,-31.8935481707124
5.0,0.7,58.0,0.2,0.1,a,85.0,-85.0,-143.54633650778322
5.0,0.7,58.0,0.2,0.1,a,-155.0,-35.0,-76.16654264588074
5.0,0.7,58.0,0.2,0.1,a,30.0,-30.0,-127.75527193743204
5.0,0.7,58.0,0.2,0.1,a,-145.0,-25.0,-72.84157079477005
5.0,0.7,58.0,0.2,0.1,a,-25.0,25.0,-134.02408807873113
5.0,0.7,58.0,0.2,0.1,a,-155.0,150.0,-12.772730861577015
5.0,0.7,58.0,0.2,0.1,a,30.0,150.0,-123.81376372003064
5.0,0.7,58.0,0.2,0.1,a,-145.0,155.0,-8.968357831456691
5.0,0.7,58.0,0.2,0.2,a,85.0,-85.0,-143.42880999859216
5.0,0.7,58.0,0.2,0.2,a,-155.0,-35.0,-46.231651772200486
5.0,0.7,58.0,0.2,0.2,a,30.0,-30.0,-127.9781677580392
5.0,0.7,58.0,0.2,0.2,a,-145.0,-25.0,-42.34332168852248
5.0,0.7,58.0,0.2,0.2,a,-25.0,25.0,-134.18793030549992
5.0,0.7,58.0,0.2,0.2,a,30.0,150.0,-123.66467317720142
5.0,0.7,58.0,0.2,0.3,a,85.0,-85.0,-142.20160716528954
5.0,0.7,58.0,0.2,0.3,a,-155.0,-35.0,-8.196124061516
5.0,0.7,58.0,0.2,0.3,a,30.0,-30.0,-128.33938219160942
5.0,0.7,58.0,0.2,0.3,a,-145.0,-25.0,-3.3631914570588624
5.0,0.7,58.0,0.2,0.3,a,-25.0,25.0,-134.45930005625766
5.0,0.7,58.0,0.2,0.3,a,30.0,150.0,-123.48142505457857
5.0,0.7,58.0,0.2,0.4,a,85.0,-85.0,-138.83491005628608
5.0,0.7,58.0,0.2,0.4,a,30.0,-30.0,-128.7878484286191
5.0,0.7,58.0,0.2,0.4,a,-25.0,25.0,-134.7385744761112
5.0,0.7,58.0,0.2,0.4,a,30.0,150.0,-123.247736071525
5.0,0.7,58.0,0.2,0.5,a,85.0,-85.0,-131.6804230686933
5.0,0.7,58.0,0.2,0.5,a,30.0,-30.0,-129.25369141980516
5.0,0.7,58.0,0.2,0.5,a,-25.0,25.0,-134.93944692360216
5.0,0.7,58.0,0.2,0.5,a,30.0,150.0,-122.94198591100582
5.0,0.7,58.0,0.2,0.6,a,85.0,-90.0,-121.3635219396745
5.0,0.7,58.0,0.2,0.6,a,30.0,-30.0,-129.6505631051499
5.0,0.7,58.0,0.2,0.6,a,-25.0,25.0,-134.9951281244117
5.0,0.7,58.0,0.2,0.6,a,30.0,150.0,-122.5382386739334
5.0,0.7,58.0,0.2,0.7,a,85.0,-90.0,-103.7414089484512
5.0,0.7,58.0,0.2,0.7,a,30.0,-30.0,-129.87907673032592
5.0,0.7,58.0,0.2,0.7,a,-25.0,25.0,-134.86077295944057
5.0,0.7,58.0,0.2,0.7,a,30.0,150.0,-122.0079053227076
5.0,0.7,58.0,0.2,0.8,a,85.0,-90.0,-72.74588139542315
5.0,0.7,58.0,0.2,0.8,a,30.0,-30.0,-129.83113691314426
5.0,0.7,58.0,0.2,0.8,a,-25.0,25.0,-134.51275998563014
5.0,0.7,58.0,0.2,0.8,a,30.0,150.0,-121.32167346334938
5.0,0.7,58.0,0.2,0.9,a,85.0,-90.0,-20.59187161016465
5.0,0.7,58.0,0.2,0.9,a,30.0,-30.0,-129.39497639560622
5.0,0.7,58.0,0.2,0.9,a,-25.0,25.0,-133.94579769950838
5.0,0.7,58.0,0.2,0.9,a,30.0,150.0,-120.4511836916356
5.0,0.7,58.0,0.2,1.0,a,30.0,-30.0,-128.4607870907614
5.0,0.7,58.0,0.2,1.0,a,-25.0,25.0,-133.16888596907455
5.0,0.7,58.0,0.2,1.0,a,30.0,150.0,-119.36994289944737
5.0,0.7,58.0,0.2,1.1,a,30.0,-30.0,-126.92695721130175
5.0,0.7,58.0,0.2,1.1,a,-25.0,25.0,-132.2010075054726
5.0,0.7,58.0,0.2,1.1,a,30.0,150.0,-118.05315575216532
5.0,0.7,58.0,0.2,1.2,a,30.0,-30.0,-124.70705181278382
5.0,0.7,58.0,0.2,1.2,a,-25.0,25.0,-131.06716809425018
5.0,0.7,58.0,0.2,1.2,a,30.0,150.0,-116.47649307755528
5.0,0.7,58.0,0.2,1.3,a,30.0,-30.0,-121.73773553491922
5.0,0.7,58.0,0.2,1.3,a,-25.0,25.0,-129.79513468037834
5.0,0.7,58.0,0.2,1.3,a,30.0,150.0,-114.61422176649502
5.0,0.7,58.0,0.2,1.4,a,30.0,-30.0,-117.98776614820594
5.0,0.7,58.0,0.2,1.4,a,-25.0,25.0,-128.4129938176079
5.0,0.7,58.0,0.2,1.4,a,30.0,150.0,-112.43747346326764
5.0,0.7,58.0,0.2,1.5,a,30.0,-30.0,-113.46792308769774
5.0,0.7,58.0,0.2,1.5,a,-30.0,20.0,-127.28834830989562
5.0,0.7,58.0,0.2,1.5,a,-25.0,40.0,-120.06334625088974
5.0,0.7,58.0,0.2,1.5,a,30.0,150.0,-109.91357283748997
5.0,0.7,58.0,0.2,1.6,a,25.0,-25.0,-110.05680408802048
5.0,0.7,58.0,0.2,1.6,a,-30.0,20.0,-125.82560414663678
5.0,0.7,58.0,0.2,1.6,a,-25.0,40.0,-120.1429093922636
5.0,0.7,58.0,0.2,1.6,a,30.0,150.0,-107.00714352774374
5.0,0.7,58.0,0.2,1.7,a,25.0,-25.0,-106.72076340767212
5.0,0.7,58.0,0.2,1.7,a,-30.0,20.0,-124.1348009069338
5.0,0.7,58.0,0.2,1.7,a,-25.0,40.0,-119.56595411152033
5.0,0.7,58.0,0.2,1.7,a,30.0,150.0,-103.68315026370983
5.0,0.7,58.0,0.2,1.8,a,25.0,-25.0,-103.61504147817594
5.0,0.7,58.0,0.2,1.8,a,-30.0,25.0,-122.45052788241748
5.0,0.7,58.0,0.2,1.8,a,-20.0,45.0,-122.2974704848046
5.0,0.7,58.0,0.2,1.8,a,30.0,150.0,-99.9113245920734
5.0,0.7,58.0,0.2,1.9,a,25.0,-25.0,-100.91350061223216
5.0,0.7,58.0,0.2,1.9,a,-30.0,25.0,-120.90109148120682
5.0,0.7,58.0,0.2,1.9,a,-20.0,45.0,-123.55808940674991
5.0,0.7,58.0,0.2,1.9,a,30.0,150.0,-95.6709291326494
5.0,0.7,58.0,0.2,2.0,a,25.0,-25.0,-98.76317062449009
5.0,0.7,58.0,0.2,2.0,a,-30.0,25.0,-119.35662212740716
5.0,0.7,58.0,0.2,2.0,a,-20.0,45.0,-123.4973963217158
5.0,0.7,58.0,0.2,2.0,a,30.0,150.0,-90.9548352629233
5.0,0.7,58.0,0.3,-2.0,a,80.0,-90.0,-124.14761034209263
5.0,0.7,58.0,0.3,-2.0,a,105.0,-80.0,-108.2000216316525
5.0,0.7,58.0,0.3,-2.0,a,180.0,-55.0,-50.13553179409299
5.0,0.7,58.0,0.3,-2.0,a,30.0,-35.0,-132.67681214867596
5.0,0.7,58.0,0.3,-2.0,a,-155.0,-30.0,-123.48267478204136
5.0,0.7,58.0,0.3,-2.0,a,-35.0,20.0,-17.256691011173107
5.0,0.7,58.0,0.3,-2.0,a,-160.0,140.0,-58.35304577915488
5.0,0.7,58.0,0.3,-2.0,a,25.0,140.0,-121.904623448558
5.0,0.7,58.0,0.3,-2.0,a,180.0,150.0,-42.956135155480574
5.0,0.7,58.0,0.3,-1.9,a,80.0,-90.0,-125.97402278215527
5.0,0.7,58.0,0.3,-1.9,a,180.0,-55.0,-20.71365970645432
5.0,0.7,58.0,0.3,-1.9,a,30.0,-35.0,-133.23207074784932
5.0,0.7,58.0,0.3,-1.9,a,-155.0,-30.0,-125.33364631489852
5.0,0.7,58.0,0.3,-1.9,a,-35.0,20.0,-35.6226350263152
5.0,0.7,58.0,0.3,-1.9,a,-160.0,140.0,-60.064608950433815
5.0,0.7,58.0,0.3,-1.9,a,30.0,145.0,-121.83470802996278
5.0,0.7,58.0,0.3,-1.9,a,180.0,150.0,-42.937918788752064
5.0,0.7,58.0,0.3,-1.8,a,80.0,-90.0,-127.69107001906195
5.0,0.7,58.0,0.3,-1.8,a,30.0,-35.0,-133.77423873623897
5.0,0.7,58.0,0.3,-1.8,a,-155.0,-30.0,-127.25166543802138
5.0,0.7,58.0,0.3,-1.8,a,-35.0,20.0,-52.36306099058175
5.0,0.7,58.0,0.3,-1.8,a,-160.0,140.0,-61.80021543175397
5.0,0.7,58.0,0.3,-1.8,a,30.0,145.0,-122.05771632760658
5.0,0.7,58.0,0.3,-1.8,a,180.0,150.0,-41.95445557993101
5.0,0.7,58.0,0.3,-1.7,a,80.0,-90.0,-129.22330587092011
5.0,0.7,58.0,0.3,-1.7,a,30.0,-35.0,-134.24303701371207
5.0,0.7,58.0,0.3,-1.7,a,-150.0,-30.0,-129.3447268585564
5.0,0.7,58.0,0.3,-1.7,a,-35.0,20.0,-66.85404080988954
5.0,0.7,58.0,0.3,-1.7,a,-160.0,140.0,-63.54955358350857
5.0,0.7,58.0,0.3,-1.7,a,30.0,145.0,-122.0986145343095
5.0,0.7,58.0,0.3,-1.7,a,180.0,145.0,-41.61796035704319
5.0,0.7,58.0,0.3,-1.6,a,80.0,-90.0,-130.4679204864438
5.0,0.7,58.0,0.3,-1.6,a,30.0,-35.0,-134.56646884505363
5.0,0.7,58.0,0.3,-1.6,a,-150.0,-30.0,-131.51500504543984
5.0,0.7,58.0,0.3,-1.6,a,-30.0,25.0,-80.91372605251695
5.0,0.7,58.0,0.3,-1.6,a,-160.0,140.0,-65.30085305646489
5.0,0.7,58.0,0.3,-1.6,a,30.0,145.0,-121.92436801658651
5.0,0.7,58.0,0.3,-1.6,a,180.0,145.0,-40.231291486557154
5.0,0.7,58.0,0.3,-1.5,a,80.0,-90.0,-131.28686479674596
5.0,0.7,58.0,0.3,-1.5,a,30.0,-35.0,-134.6626398651637
5.0,0.7,58.0,0.3,-1.5,a,-150.0,-30.0,-133.7326240565544
5.0,0.7,58.0,0.3,-1.5,a,-30.0,25.0,-104.81016972129538
5.0,0.7,58.0,0.3,-1.5,a,-155.0,140.0,-67.15342300015388
5.0,0.7,58.0,0.3,-1.5,a,180.0,140.0,-38.0745656748154
5.0,0.7,58.0,0.3,-1.5,a,30.0,150.0,-121.97593834351338
5.0,0.7,58.0,0.3,-1.4,a,80.0,-90.0,-131.49800431778309
5.0,0.7,58.0,0.3,-1.4,a,30.0,-35.0,-134.44215747903178
5.0,0.7,58.0,0.3,-1.4,a,-150.0,-30.0,-135.9825435134365
5.0,0.7,58.0,0.3,-1.4,a,-25.0,25.0,-121.9558580554104
5.0,0.7,58.0,0.3,-1.4,a,-155.0,140.0,-69.18495647410126
5.0,0.7,58.0,0.3,-1.4,a,180.0,140.0,-35.775263113868604
5.0,0.7,58.0,0.3,-1.4,a,30.0,150.0,-122.35717411288464
5.0,0.7,58.0,0.3,-1.3,a,80.0,-90.0,-130.8664568139464
5.0,0.7,58.0,0.3,-1.3,a,30.0,-35.0,-133.81106235934706
5.0,0.7,58.0,0.3,-1.3,a,-150.0,-30.0,-138.24124551686728
5.0,0.7,58.0,0.3,-1.3,a,-25.0,25.0,-133.7077521856938
5.0,0.7,58.0,0.3,-1.3,a,-155.0,140.0,-71.2302819575044
5.0,0.7,58.0,0.3,-1.3,a,180.0,140.0,-31.350702561258743
5.0,0.7,58.0,0.3,-1.3,a,30.0,150.0,-122.70417249991688
5.0,0.7,58.0,0.3,-1.2,a,85.0,-85.0,-132.55987054310137
5.0,0.7,58.0,0.3,-1.2,a,-150.0,-30.0,-140.47326460205113
5.0,0.7,58.0,0.3,-1.2,a,30.0,-30.0,-132.83459931128417
5.0,0.7,58.0,0.3,-1.2,a,-25.0,25.0,-141.2740053961689
5.0,0.7,58.0,0.3,-1.2,a,-155.0,140.0,-73.25297890399666
5.0,0.7,58.0,0.3,-1.2,a,180.0,140.0,-24.659870789436606
5.0,0.7,58.0,0.3,-1.2,a,30.0,150.0,-123.01458277859628
5.0,0.7,58.0,0.3,-1.1,a,85.0,-85.0,-134.25130381513722
5.0,0.7,58.0,0.3,-1.1,a,-150.0,-30.0,-142.62642512510868
5.0,0.7,58.0,0.3,-1.1,a,30.0,-30.0,-132.68824135824548
5.0,0.7,58.0,0.3,-1.1,a,-25.0,25.0,-145.7022533263599
5.0,0.7,58.0,0.3,-1.1,a,-155.0,140.0,-75.19813649733898
5.0,0.7,58.0,0.3,-1.1,a,180.0,140.0,-15.632202678736196
5.0,0.7,58.0,0.3,-1.1,a,30.0,150.0,-123.28694323796924
5.0,0.7,58.0,0.3,-1.0,a,85.0,-85.0,-135.77590411026293
5.0,0.7,58.0,0.3,-1.0,a,-150.0,-30.0,-144.62534659475753
5.0,0.7,58.0,0.3,-1.0,a,30.0,-30.0,-132.4297555840564
5.0,0.7,58.0,0.3,-1.0,a,-25.0,25.0,-147.81646573517054
5.0,0.7,58.0,0.3,-1.0,a,-155.0,140.0,-76.98487354192706
5.0,0.7,58.0,0.3,-1.0,a,180.0,140.0,-4.233388668933567
5.0,0.7,58.0,0.3,-1.0,a,30.0,150.0,-123.52052088609209
5.0,0.7,58.0,0.3,-0.9,a,85.0,-85.0,-137.10658307505952
5.0,0.7,58.0,0.3,-0.9,a,-150.0,-30.0,-146.3627030635804
5.0,0.7,58.0,0.3,-0.9,a,30.0,-30.0,-132.0584972421891
5.0,0.7,58.0,0.3,-0.9,a,-25.0,25.0,-148.25775718135694
5.0,0.7,58.0,0.3,-0.9,a,-155.0,140.0,-78.4966489858933
5.0,0.7,58.0,0.3,-0.9,a,30.0,150.0,-123.715123623231
5.0,0.7,58.0,0.3,-0.8,a,85.0,-85.0,-138.2243605566417
5.0,0.7,58.0,0.3,-0.8,a,-150.0,-30.0,-147.68770618660218
5.0,0.7,58.0,0.3,-0.8,a,30.0,-30.0,-131.58062479646898
5.0,0.7,58.0,0.3,-0.8,a,-25.0,25.0,-147.52823441142382
5.0,0.7,58.0,0.3,-0.8,a,-155.0,140.0,-79.56923840161946
5.0,0.7,58.0,0.3,-0.8,a,30.0,150.0,-123.87096182466227
5.0,0.7,58.0,0.3,-0.7,a,85.0,-85.0,-139.12254095120846
5.0,0.7,58.0,0.3,-0.7,a,-150.0,-30.0,-148.39137868517324
5.0,0.7,58.0,0.3,-0.7,a,30.0,-30.0,-131.01008316566563
5.0,0.7,58.0,0.3,-0.7,a,-25.0,25.0,-146.0284695808215
5.0,0.7,58.0,0.3,-0.7,a,-155.0,145.0,-80.3034968328043
5.0,0.7,58.0,0.3,-0.7,a,30.0,150.0,-123.98862107456624
5.0,0.7,58.0,0.3,-0.6,a,85.0,-85.0,-139.81069859719682
5.0,0.7,58.0,0.3,-0.6,a,-150.0,-30.0,-148.18847282010822
5.0,0.7,58.0,0.3,-0.6,a,30.0,-30.0,-130.36905431314085
5.0,0.7,58.0,0.3,-0.6,a,-25.0,25.0,-144.08477484968478
5.0,0.7,58.0,0.3,-0.6,a,-150.0,150.0,-80.25489353939862
5.0,0.7,58.0,0.3,-0.6,a,30.0,150.0,-124.06916122218684
5.0,0.7,58.0,0.3,-0.5,a,85.0,-85.0,-140.3175384938632
5.0,0.7,58.0,0.3,-0.5,a,-150.0,-30.0,-146.69646687164615
5.0,0.7,58.0,0.3,-0.5,a,30.0,-30.0,-129.68765654076378
5.0,0.7,58.0,0.3,-0.5,a,-25.0,25.0,-141.96579596565186
5.0,0.7,58.0,0.3,-0.5,a,-150.0,150.0,-79.04321254586074
5.0,0.7,58.0,0.3,-0.5,a,30.0,150.0,-124.11429478912464
5.0,0.7,58.0,0.3,-0.4,a,85.0,-85.0,-140.69132072633033
5.0,0.7,58.0,0.3,-0.4,a,-150.0,-30.0,-143.4130539633886
5.0,0.7,58.0,0.3,-0.4,a,30.0,-30.0,-129.00271709641552
5.0,0.7,58.0,0.3,-0.4,a,-25.0,25.0,-139.8899444846709
5.0,0.7,58.0,0.3,-0.4,a,-150.0,150.0,-76.04706618324072
5.0,0.7,58.0,0.3,-0.4,a,30.0,150.0,-124.12654536350216
5.0,0.7,58.0,0.3,-0.3,a,85.0,-85.0,-140.9962195636579
5.0,0.7,58.0,0.3,-0.3,a,-150.0,-30.0,-137.69500476929556
5.0,0.7,58.0,0.3,-0.3,a,30.0,-30.0,-128.35553304720722
5.0,0.7,58.0,0.3,-0.3,a,-25.0,25.0,-138.02640389316298
5.0,0.7,58.0,0.3,-0.3,a,-155.0,145.0,-70.66718292789812
5.0,0.7,58.0,0.3,-0.3,a,30.0,150.0,-124.10926628241772
5.0,0.7,58.0,0.3,-0.2,a,85.0,-85.0,-141.30284197276004
5.0,0.7,58.0,0.3,-0.2,a,-150.0,-30.0,-128.7431840899676
5.0,0.7,58.0,0.3,-0.2,a,30.0,-30.0,-127.7886696578782
5.0,0.7,58.0,0.3,-0.2,a,-25.0,25.0,-136.49306190573785
5.0,0.7,58.0,0.3,-0.2,a,-155.0,150.0,-62.75439255872811
5.0,0.7,58.0,0.3,-0.2,a,30.0,150.0,-124.06641871908565
5.0,0.7,58.0,0.3,-0.1,a,85.0,-85.0,-141.67123406278506
5.0,0.7,58.0,0.3,-0.1,a,-155.0,-35.0,-115.9515816088734
5.0,0.7,58.0,0.3,-0.1,a,30.0,-30.0,-127.3420045583869
5.0,0.7,58.0,0.3,-0.1,a,-25.0,25.0,-135.35471278454486
5.0,0.7,58.0,0.3,-0.1,a,-155.0,150.0,-51.2196878747581
5.0,0.7,58.0,0.3,-0.1,a,30.0,150.0,-124.00205506395103
5.0,0.7,58.0,0.3,-0.1,a,-145.0,155.0,-49.36140293842134
5.0,0.7,58.0,0.3,0.0,a,85.0,-85.0,-142.12500417084118
5.0,0.7,58.0,0.3,0.0,a,-155.0,-35.0,-99.02186984521336
5.0,0.7,58.0,0.3,0.0,a,30.0,-30.0,-127.04837453186924
5.0,0.7,58.0,0.3,0.0,a,-25.0,25.0,-134.62420264473343
5.0,0.7,58.0,0.3,0.0,a,-155.0,150.0,-34.88270431791031
5.0,0.7,58.0,0.3,0.0,a,30.0,150.0,-123.91950837048267
5.0,0.7,58.0,0.3,0.0,a,-145.0,155.0,-32.60856560017848
5.0,0.7,58.0,0.3,0.1,a,85.0,-85.0,-142.61538454539613
5.0,0.7,58.0,0.3,0.1,a,-155.0,-35.0,-76.19796532781487
5.0,0.7,58.0,0.3,0.1,a,30.0,-30.0,-126.92927856061786
5.0,0.7,58.0,0.3,0.1,a,-145.0,-25.0,-73.41576106013405
5.0,0.7,58.0,0.3,0.1,a,-25.0,25.0,-134.26797052126548
5.0,0.7,58.0,0.3,0.1,a,-155.0,150.0,-12.673705937866044
5.0,0.7,58.0,0.3,0.1,a,30.0,150.0,-123.82033890298248
5.0,0.7,58.0,0.3,0.1,a,-145.0,155.0,-9.74272150137242
5.0,0.7,58.0,0.3,0.2,a,85.0,-85.0,-142.97350374140626
5.0,0.7,58.0,0.3,0.2,a,-155.0,-35.0,-46.37692586913261
5.0,0.7,58.0,0.3,0.2,a,30.0,-30.0,-126.99110657813844
5.0,0.7,58.0,0.3,0.2,a,-145.0,-25.0,-42.84973045673068
5.0,0.7,58.0,0.3,0.2,a,-25.0,25.0,-134.21597492793578
5.0,0.7,58.0,0.3,0.2,a,30.0,150.0,-123.70313732170384
5.0,0.7,58.0,0.3,0.3,a,85.0,-85.0,-142.84687026562926
5.0,0.7,58.0,0.3,0.3,a,-155.0,-35.0,-8.43853493907767
5.0,0.7,58.0,0.3,0.3,a,30.0,-30.0,-127.22229636693572
5.0,0.7,58.0,0.3,0.3,a,-145.0,-25.0,-3.792936442449623
5.0,0.7,58.0,0.3,0.3,a,-25.0,25.0,-134.3747006503325
5.0,0.7,58.0,0.3,0.3,a,30.0,150.0,-123.56234074706472
5.0,0.7,58.0,0.3,0.4,a,85.0,-85.0,-141.6107858201808
5.0,0.7,58.0,0.3,0.4,a,30.0,-30.0,-127.59169775983553
5.0,0.7,58.0,0.3,0.4,a,-25.0,25.0,-134.6411657601026
5.0,0.7,58.0,0.3,0.4,a,30.0,150.0,-123.38727958377147
5.0,0.7,58.0,0.3,0.5,a,85.0,-85.0,-138.2354576430011
5.0,0.7,58.0,0.3,0.5,a,30.0,-30.0,-128.0482827019872
5.0,0.7,58.0,0.3,0.5,a,-25.0,25.0,-134.91574786586912
5.0,0.7,58.0,0.3,0.5,a,30.0,150.0,-123.16170930585989
5.0,0.7,58.0,0.3,0.6,a,85.0,-85.0,-131.07261137669917
5.0,0.7,58.0,0.3,0.6,a,30.0,-30.0,-128.52221211896395
5.0,0.7,58.0,0.3,0.6,a,-25.0,25.0,-135.1121357195021
5.0,0.7,58.0,0.3,0.6,a,30.0,150.0,-122.8640455711314
5.0,0.7,58.0,0.3,0.7,a,85.0,-90.0,-121.02519644869804
5.0,0.7,58.0,0.3,0.7,a,30.0,-30.0,-128.92716827519763
5.0,0.7,58.0,0.3,0.7,a,-25.0,25.0,-135.163531227696
5.0,0.7,58.0,0.3,0.7,a,30.0,150.0,-122.46838280494796
5.0,0.7,58.0,0.3,0.8,a,85.0,-90.0,-103.39531565200994
5.0,0.7,58.0,0.3,0.8,a,30.0,-30.0,-129.16378721706448
5.0,0.7,58.0,0.3,0.8,a,-25.0,25.0,-135.0250773946902
5.0,0.7,58.0,0.3,0.8,a,30.0,150.0,-121.94615477041296
5.0,0.7,58.0,0.3,0.9,a,85.0,-90.0,-72.39233267960005
5.0,0.7,58.0,0.3,0.9,a,30.0,-30.0,-129.12398789343447
5.0,0.7,58.0,0.3,0.9,a,-25.0,25.0,-134.67313917574972
5.0,0.7,58.0,0.3,0.9,a,30.0,150.0,-121.26806340460642
5.0,0.7,58.0,0.3,1.0,a,85.0,-90.0,-20.23118690449981
5.0,0.7,58.0,0.3,1.0,a,30.0,-30.0,-128.69600877398702
5.0,0.7,58.0,0.3,1.0,a,-25.0,25.0,-134.10241112026577
5.0,0.7,58.0,0.3,1.0,a,30.0,150.0,-120.40575503098316
5.0,0.7,58.0,0.3,1.1,a,30.0,-30.0,-127.77003942790007
5.0,0.7,58.0,0.3,1.1,a,-25.0,25.0,-133.32188010580668
5.0,0.7,58.0,0.3,1.1,a,30.0,150.0,-119.3327341975528
5.0,0.7,58.0,0.3,1.2,a,30.0,-30.0,-126.24445868637876
5.0,0.7,58.0,0.3,1.2,a,-25.0,25.0,-132.35051793243292
5.0,0.7,58.0,0.3,1.2,a,30.0,150.0,-118.02419618820912
5.0,0.7,58.0,0.3,1.3,a,30.0,-30.0,-124.03281655520276
5.0,0.7,58.0,0.3,1.3,a,-30.0,25.0,-131.23954137863788
5.0,0.7,58.0,0.3,1.3,a,30.0,150.0,-116.45579678094104
5.0,0.7,58.0,0.3,1.4,a,30.0,-30.0,-121.07175850262183
5.0,0.7,58.0,0.3,1.4,a,-30.0,25.0,-130.0839161694123
5.0,0.7,58.0,0.3,1.4,a,30.0,150.0,-114.60178369516444
5.0,0.7,58.0,0.3,1.5,a,30.0,-30.0,-117.33002058968584
5.0,0.7,58.0,0.3,1.5,a,-30.0,20.0,-129.04059551857532
5.0,0.7,58.0,0.3,1.5,a,30.0,150.0,-112.43326686571436
5.0,0.7,58.0,0.3,1.6,a,30.0,-30.0,-112.81835950896009
5.0,0.7,58.0,0.3,1.6,a,-30.0,20.0,-127.9236130753118
5.0,0.7,58.0,0.3,1.6,a,-25.0,40.0,-119.22312879262792
5.0,0.7,58.0,0.3,1.6,a,30.0,150.0,-109.91754821971908
5.0,0.7,58.0,0.3,1.7,a,25.0,-25.0,-108.938583943476
5.0,0.7,58.0,0.3,1.7,a,-30.0,20.0,-126.4568956483192
5.0,0.7,58.0,0.3,1.7,a,-25.0,40.0,-119.29984016571994
5.0,0.7,58.0,0.3,1.7,a,30.0,150.0,-107.01922895832878
5.0,0.7,58.0,0.3,1.8,a,25.0,-25.0,-105.61050633249124
5.0,0.7,58.0,0.3,1.8,a,-30.0,20.0,-124.7622697710465
5.0,0.7,58.0,0.3,1.8,a,-25.0,40.0,-118.72017582236884
5.0,0.7,58.0,0.3,1.8,a,30.0,150.0,-103.70325279047226
5.0,0.7,58.0,0.3,1.9,a,25.0,-25.0,-102.5126298372998
5.0,0.7,58.0,0.3,1.9,a,-30.0,20.0,-122.94277348047736
5.0,0.7,58.0,0.3,1.9,a,-20.0,45.0,-121.78636690375028
5.0,0.7,58.0,0.3,1.9,a,30.0,150.0,-99.93933251119977
5.0,0.7,58.0,0.3,2.0,a,25.0,-25.0,-99.81880122719504
