a,b,theta,E,E_p,E_t
7.794302641631957,4.7126262668122845,40.0,21.5606,-10.4367,10.6085
7.947511530255753,4.841183788749591,40.0,-12.1092,-11.1202,2.5328
8.100720418879549,4.9697413106869,40.0,-34.5352,-11.181,-3.0433
8.253929307503345,5.098298832624208,40.0,-48.6684,-10.8418,-6.7462
8.407138196127141,5.226856354561516,40.0,-56.7642,-10.2717,-9.0552
8.560347084750935,5.355413876498823,40.0,-60.484,-9.5732,-10.3344
8.713555973374731,5.483971398436131,40.0,-61.1062,-8.8219,-10.8656
8.866764861998528,5.612528920373439,40.0,-59.5774,-8.0625,-10.8631
9.019973750622322,5.741086442310746,40.0,-56.654,-7.3232,-10.5019
9.173182639246118,5.869643964248056,40.0,-52.9538,-6.6233,-9.9268
9.326391527869914,5.998201486185362,40.0,-48.933,-5.9737,-9.2464
7.66574511969465,4.86583515543608,40.0,16.8826,-11.1729,9.8071
7.818954008318445,4.994392677373386,40.0,-14.7014,-11.1409,1.8951
7.972162896942241,5.122950199310695,40.0,-35.7218,-10.7471,-3.5569
8.125371785566037,5.251507721248003,40.0,-48.9794,-10.1457,-7.172
8.278580674189833,5.380065243185311,40.0,-56.5408,-9.4314,-9.4195
8.431789562813627,5.5086227651226185,40.0,-59.9636,-8.677,-10.6524
8.584998451437423,5.637180287059926,40.0,-60.3988,-7.9176,-11.1409
8.73820734006122,5.765737808997234,40.0,-58.772,-7.1858,-11.1001
8.891416228685014,5.894295330934542,40.0,-55.8148,-6.4948,-10.7063
9.044625117308811,6.022852852871851,40.0,-52.135,-5.8551,-10.1062
9.197834005932606,6.151410374809157,40.0,-48.1704,-5.2738,-9.4057
7.537187597757342,5.019044044059876,40.0,12.982,-11.0876,8.7893
7.690396486381138,5.147601565997182,40.0,-16.8624,-10.6436,1.1062
7.843605375004934,5.2761590879344915,40.0,-36.7236,-10.014,-4.1739
7.996814263628728,5.404716609871799,40.0,-49.233,-9.2891,-7.6637
8.150023152252526,5.533274131809107,40.0,-56.3378,-8.5297,-9.8196
8.30323204087632,5.661831653746415,40.0,-59.4758,-7.7747,-10.9816
8.456440929500115,5.790389175683722,40.0,-59.7466,-7.0497,-11.4118
8.609649818123913,5.91894669762103,40.0,-58.022,-6.3668,-11.3221
8.762858706747707,6.047504219558338,40.0,-55.046,-5.7404,-10.8913
8.916067595371503,6.176061741495647,40.0,-51.3888,-5.1672,-10.2636
9.0692764839953,6.304619263432953,40.0,-47.4706,-4.6467,-9.5443
7.408630075820034,5.172252932683671,40.0,9.4026,-10.5345,7.6179
7.5618389644438295,5.3008104546209776,40.0,-18.9404,-9.8804,0.2051
7.715047853067626,5.429367976558287,40.0,-37.7632,-9.1442,-4.8687
7.868256741691421,5.557925498495594,40.0,-49.5876,-8.3842,-8.2048
8.021465630315218,5.686483020432902,40.0,-56.2486,-7.6323,-10.246
8.174674518939012,5.81504054237021,40.0,-59.097,-6.9143,-11.3171
8.327883407562808,5.943598064307517,40.0,-59.181,-6.2427,-11.6739
8.481092296186604,6.0721555862448255,40.0,-57.3584,-5.6262,-11.5265
8.634301184810399,6.200713108182133,40.0,-54.3462,-5.0631,-11.055
8.787510073434195,6.329270630119442,40.0,-50.7066,-4.5539,-10.3997
8.940718962057991,6.457828152056749,40.0,-46.8586,-4.1049,-9.6622
7.280072553882727,5.325461821307467,40.0,5.9762,-9.7431,6.3656
7.433281442506521,5.454019343244774,40.0,-21.0188,-8.9994,-0.755
7.586490331130317,5.582576865182083,40.0,-38.9098,-8.2387,-5.6081
7.7396992197541135,5.71113438711939,40.0,-50.088,-7.4918,-8.7761
7.89290810837791,5.8396919090566985,40.0,-56.3028,-6.7826,-10.6844
8.046116997001704,5.968249430994006,40.0,-58.8372,-6.1198,-11.6494
8.1993258856255,6.096806952931313,40.0,-58.7144,-5.514,-11.9216
8.352534774249296,6.225364474868622,40.0,-56.7614,-4.9615,-11.7096
8.50574366287309,6.353921996805929,40.0,-53.7052,-4.463,-11.1948
8.658952551496887,6.482479518743238,40.0,-50.1022,-4.0247,-10.5132
8.812161440120683,6.611037040680545,40.0,-46.298,-3.629,-9.76
7.151515031945419,5.478670709931262,40.0,2.7554,-8.8539,5.1158
7.304723920569214,5.607228231868569,40.0,-23.0456,-8.0926,-1.7151
7.45793280919301,5.735785753805878,40.0,-40.1114,-7.3533,-6.3512
7.611141697816805,5.8643432757431855,40.0,-50.6966,-6.6509,-9.3487
7.764350586440602,5.992900797680494,40.0,-56.4758,-5.9987,-11.1196
7.9175594750643965,6.121458319617801,40.0,-58.6844,-5.4036,-11.9693
8.070768363688192,6.250015841555109,40.0,-58.3156,-4.8606,-12.1486
8.22397725231199,6.378573363492417,40.0,-56.2312,-4.3752,-11.8702
8.377186140935784,6.507130885429724,40.0,-53.1368,-3.9456,-11.3114
8.530395029559578,6.6356884073670335,40.0,-49.535,-3.5581,-10.6047
8.683603918183376,6.76424592930434,40.0,-45.78,-3.2132,-9.8384
7.02295751000811,5.6318795985550585,40.0,-0.1068,-7.9484,3.9475
7.176166398631906,5.760437120492365,40.0,-24.9006,-7.2153,-2.6175
7.3293752872557025,5.888994642429674,40.0,-41.2586,-6.5211,-7.0541
7.482584175879497,6.017552164366982,40.0,-51.3336,-5.8808,-9.893
7.635793064503295,6.14610968630429,40.0,-56.704,-5.2964,-11.5278
7.789001953127089,6.274667208241597,40.0,-58.575,-4.7621,-12.2627
7.942210841750883,6.403224730178905,40.0,-57.9806,-4.2893,-12.3505
8.095419730374681,6.531782252116213,40.0,-55.761,-3.8679,-12.0063
8.248628618998476,6.66033977405352,40.0,-52.5966,-3.4885,-11.4049
8.401837507622272,6.78889729599083,40.0,-49.0046,-3.1511,-10.6756
8.555046396246068,6.917454817928136,40.0,-45.2972,-2.8514,-9.8986
6.894399988070803,5.785088487178854,40.0,-2.398,-7.0786,2.9398
7.047608876694598,5.91364600911616,40.0,-26.3892,-6.3944,-3.4001
7.200817765318394,6.042203531053469,40.0,-42.2296,-5.7648,-7.675
7.3540266539421895,6.170761052990777,40.0,-51.8956,-5.1898,-10.379
7.5072355425659865,6.299318574928085,40.0,-56.9084,-4.6674,-11.8934
7.660444431189781,6.4278760968653925,40.0,-58.4884,-4.2046,-12.5198
7.813653319813576,6.5564336188027,40.0,-57.6608,-3.792,-12.5192
7.966862208437373,6.684991140740008,40.0,-55.2932,-3.4208,-12.1129
8.120071097061167,6.813548662677316,40.0,-52.09,-3.0922,-11.4764
8.273279985684963,6.942106184614625,40.0,-48.504,-2.7968,-10.7276
8.42648887430876,7.070663706551931,40.0,-44.847,-2.5385,-9.9425
6.7658424661334955,5.938297375802649,40.0,-3.9256,-6.2684,2.1528
6.91905135475729,6.0668548977399555,40.0,-27.3626,-5.6507,-4.0153
7.072260243381086,6.195412419677265,40.0,-42.8666,-5.0851,-8.1741
7.225469132004882,6.323969941614572,40.0,-52.2604,-4.5734,-10.7784
7.378678020628678,6.45252746355188,40.0,-57.0138,-4.1219,-12.1925
7.5318869092524725,6.581084985489188,40.0,-58.3368,-3.7174,-12.7255
7.685095797876269,6.709642507426495,40.0,-57.3058,-3.3549,-12.649
7.838304686500065,6.8382000293638034,40.0,-54.8264,-3.032,-12.1906
7.991513575123859,6.966757551301111,40.0,-51.5832,-2.7448,-11.5234
8.144722463747655,7.09531507323842,40.0,-48.0212,-2.4914,-10.7596
8.297931352371451,7.2238725951757266,40.0,-44.4028,-2.2638,-9.9688
6.637284944196187,6.091506264426445,40.0,-4.5588,-5.5378,1.6292
6.790493832819982,6.220063786363752,40.0,-27.6808,-4.9822,-4.4291
6.9437027214437785,6.348621308301061,40.0,-43.0408,-4.4824,-8.519
7.096911610067574,6.477178830238368,40.0,-52.3308,-4.0416,-11.0619
7.250120498691371,6.6057363521756765,40.0,-56.9172,-3.6446,-12.407
7.403329387315165,6.734293874112984,40.0,-58.0598,-3.2903,-12.8698
7.55653827593896,6.862851396050291,40.0,-56.887,-2.9749,-12.7343
7.709747164562757,6.9914089179876,40.0,-54.3348,-2.6934,-12.237
7.862956053186552,7.119966439924907,40.0,-51.0878,-2.4469,-11.5485
8.016164941810349,7.248523961862216,40.0,-47.5484,-2.2224,-10.7759
8.169373830434143,7.377081483799523,40.0,-43.9702,-2.0211,-9.982
6.508727422258879,6.24471515305024,40.0,-4.1966,-4.8825,1.3921
6.661936310882675,6.373272674987547,40.0,-27.2772,-4.394,-4.6223
6.815145199506471,6.501830196924856,40.0,-42.69,-3.962,-8.6915
6.9683540881302655,6.630387718862163,40.0,-51.992,-3.5738,-11.2111
7.121562976754063,6.758945240799472,40.0,-56.5372,-3.2276,-12.5205
7.274771865377858,6.887502762736779,40.0,-57.6032,-2.9178,-12.9419
7.427980754001652,7.0160602846740865,40.0,-56.3828,-2.6438,-12.7738
7.58118964262545,7.144617806611395,40.0,-53.818,-2.4024,-12.2533
7.734398531249244,7.273175328548702,40.0,-50.5762,-2.1823,-11.5529
7.88760741987304,7.401732850486011,40.0,-47.0808,-1.986,-10.7772
8.040816308496836,7.530290372423318,40.0,-43.5576,-1.811,-9.9839
6.3801699003215715,6.397924041674036,40.0,-2.8206,-4.3075,1.4486
6.533378788945367,6.526481563611343,40.0,-26.1096,-3.8854,-4.5847
6.686587677569163,6.655039085548652,40.0,-41.7264,-3.5042,-8.6795
6.839796566192958,6.7835966074859595,40.0,-51.1818,-3.1649,-11.213
6.993005454816755,6.912154129423268,40.0,-55.8208,-2.862,-12.5242
7.146214343440549,7.040711651360575,40.0,-56.9486,-2.5955,-12.9394
7.299423232064345,7.169269173297883,40.0,-55.771,-2.3591,-12.7632
7.452632120688142,7.297826695235191,40.0,-53.2448,-2.1434,-12.2395
7.605841009311936,7.426384217172498,40.0,-50.0542,-1.9515,-11.5378
7.759049897935732,7.5549417391098075,40.0,-46.6194,-1.7791,-10.7653
7.912258786559528,7.683499261047114,40.0,-43.1536,-1.6254,-9.9757
6.251612378384264,6.551132930297832,40.0,-0.4714,-3.8089,1.7866
6.404821267008058,6.679690452235138,40.0,-24.1844,-3.4358,-4.3282
6.5580301556318545,6.808247974172447,40.0,-40.1438,-3.1041,-8.4839
6.711239044255651,6.936805496109755,40.0,-49.885,-2.8087,-11.0669
6.864447932879447,7.065363018047063,40.0,-54.7626,-2.5485,-12.4164
7.017656821503241,7.19392053998437,40.0,-56.072,-2.3152,-12.8604
7.170865710127037,7.322478061921678,40.0,-55.027,-2.1039,-12.7048
7.324074598750833,7.451035583858986,40.0,-52.624,-1.917,-12.1975
7.477283487374628,7.5795931057962935,40.0,-49.5264,-1.749,-11.5071
7.630492375998424,7.708150627733603,40.0,-46.1612,-1.5978,-10.7414
7.78370126462222,7.836708149670909,40.0,-42.7502,-1.4599,-9.9576
6.123054856446956,6.704341818921628,40.0,2.808,-3.3694,2.3867
6.276263745070751,6.832899340858934,40.0,-21.5454,-3.0445,-3.8641
6.429472633694547,6.961456862796243,40.0,-37.984,-2.7554,-8.1183
6.582681522318342,7.090014384733551,40.0,-48.1294,-2.5015,-10.7816
6.735890410942139,7.218571906670859,40.0,-53.3552,-2.2738,-12.2019
6.889099299565934,7.3471294286081665,40.0,-54.9694,-2.0663,-12.7092
7.042308188189729,7.475686950545474,40.0,-54.1768,-1.8832,-12.6026
7.195517076813526,7.604244472482782,40.0,-51.9504,-1.7182,-12.1285
7.34872596543732,7.73280199442009,40.0,-48.9744,-1.5696,-11.4588
7.501934854061116,7.861359516357399,40.0,-45.696,-1.4354,-10.7063
7.6551437426849125,7.989917038294705,40.0,-42.35,-1.315,-9.93
5.994497334509648,6.857550707545423,40.0,6.8928,-2.9862,3.2163
6.147706223133444,6.9861082294827295,40.0,-18.2836,-2.704,-3.2189
6.30091511175724,7.114665751420039,40.0,-35.329,-2.4563,-7.6041
6.454124000381035,7.243223273357346,40.0,-45.962,-2.2318,-10.3746
6.607332889004832,7.371780795294654,40.0,-51.647,-2.0293,-11.8971
6.760541777628626,7.500338317231962,40.0,-53.679,-1.8499,-12.4948
6.9137506662524215,7.628895839169269,40.0,-53.2212,-1.6888,-12.4609
7.0669595548762185,7.7574533611065775,40.0,-51.2256,-1.5426,-12.0351
7.220168443500013,7.886010883043885,40.0,-48.4088,-1.411,-11.3967
7.373377332123809,8.014568404981194,40.0,-45.2256,-1.2918,-10.6605
7.526586220747605,8.1431259269185,40.0,-41.9472,-1.1852,-9.8942
5.86593981257234,7.010759596169219,40.0,11.615,-2.6545,4.231
6.019148701196135,7.139317118106526,40.0,-14.5236,-2.4118,-2.425
6.172357589819931,7.267874640043835,40.0,-32.2638,-2.1917,-6.9701
6.325566478443727,7.396432161981142,40.0,-43.4862,-1.9935,-9.8748
6.478775367067524,7.5249896839184505,40.0,-49.7218,-1.8179,-11.5215
6.631984255691318,7.653547205855758,40.0,-52.2418,-1.6593,-12.2308
6.785193144315113,7.782104727793065,40.0,-52.1726,-1.5169,-12.2847
6.93840203293891,7.910662249730374,40.0,-50.4566,-1.3877,-11.9203
7.091610921562705,8.03921977166768,40.0,-47.8218,-1.2705,-11.3202
7.244819810186501,8.16777729360499,40.0,-44.7528,-1.1658,-10.6053
7.398028698810297,8.296334815542297,40.0,-41.5386,-1.0711,-9.8491
5.737382290635033,7.163968484793014,40.0,16.7682,-2.3679,5.376
5.890591179258827,7.292526006730321,40.0,-10.417,-2.1509,-1.5288
6.043800067882623,7.42108352866763,40.0,-28.9364,-1.9578,-6.2552
6.197008956506419,7.549641050604937,40.0,-40.8212,-1.786,-9.3123
6.350217845130215,7.678198572542246,40.0,-47.6526,-1.6311,-11.0976
6.50342673375401,7.806756094479553,40.0,-50.704,-1.4912,-11.9304
6.656635622377806,7.9353136164168605,40.0,-51.0562,-1.3639,-12.0821
6.809844511001602,8.06387113835417,40.0,-49.6492,-1.2498,-11.7874
6.963053399625396,8.192428660291476,40.0,-47.2148,-1.1476,-11.2299
7.116262288249192,8.320986182228786,40.0,-44.2638,-1.0541,-10.5389
7.2694711768729885,8.449543704166093,40.0,-41.1234,-0.9689,-9.7964
5.608824768697724,7.3171773734168095,40.0,22.1174,-2.1127,6.5857
5.76203365732152,7.445734895354116,40.0,-6.1742,-1.9245,-0.5813
5.915242545945316,7.574292417291426,40.0,-25.5264,-1.7552,-5.504
6.068451434569111,7.702849939228733,40.0,-38.0982,-1.6035,-8.7228
6.221660323192908,7.831407461166041,40.0,-45.5342,-1.4649,-10.6511
6.374869211816702,7.959964983103349,40.0,-49.115,-1.3413,-11.6081
6.5280781004404975,8.088522505040656,40.0,-49.9074,-1.2297,-11.862
6.6812869890642945,8.217080026977964,40.0,-48.8114,-1.1281,-11.6388
6.834495877688089,8.345637548915272,40.0,-46.5804,-1.0372,-11.1265
6.987704766311885,8.47419507085258,40.0,-43.7546,-0.9525,-10.4624
7.140913654935681,8.602752592789887,40.0,-40.6906,-0.8779,-9.7337
6.3639610306789285,6.363961030678928,45.0,8.9838,-3.6001,4.046
6.505382386916237,6.505382386916236,45.0,-17.2752,-3.222,-2.7078
6.646803743153548,6.646803743153546,45.0,-35.354,-2.8852,-7.3959
6.788225099390856,6.788225099390855,45.0,-46.885,-2.5993,-10.4216
6.929646455628166,6.929646455628165,45.0,-53.1672,-2.3416,-12.121
7.0710678118654755,7.071067811865475,45.0,-55.4826,-2.1083,-12.8165
7.212489168102785,7.212489168102784,45.0,-55.0936,-1.9076,-12.8196
7.353910524340095,7.353910524340094,45.0,-53.0554,-1.7289,-12.3994
7.495331880577404,7.495331880577403,45.0,-50.1234,-1.5633,-11.7492
7.636753236814714,7.636753236814713,45.0,-46.8258,-1.4197,-10.9966
7.778174593052023,7.778174593052022,45.0,-43.4312,-1.2912,-10.2122
6.222539674441619,6.505382386916237,45.0,10.3596,-3.222,4.2009
6.363961030678928,6.646803743153545,45.0,-16.13,-2.8852,-2.5899
6.505382386916239,6.788225099390855,45.0,-34.3986,-2.5993,-7.3
6.646803743153547,6.9296464556281645,45.0,-46.0536,-2.3416,-10.3426
6.788225099390857,7.071067811865475,45.0,-52.4574,-2.1083,-12.0602
6.929646455628166,7.212489168102784,45.0,-54.908,-1.9076,-12.7732
7.0710678118654755,7.353910524340093,45.0,-54.6258,-1.7289,-12.792
7.212489168102786,7.495331880577403,45.0,-52.6566,-1.5633,-12.3825
7.353910524340095,7.636753236814712,45.0,-49.7958,-1.4197,-11.7391
7.495331880577405,7.7781745930520225,45.0,-46.544,-1.2912,-10.9904
7.636753236814714,7.919595949289331,45.0,-43.1762,-1.1739,-10.2071
6.081118318204309,6.646803743153547,45.0,12.8568,-2.8852,4.6568
6.2225396744416175,6.788225099390855,45.0,-14.1686,-2.5993,-2.2425
6.3639610306789285,6.929646455628165,45.0,-32.7544,-2.3416,-7.0178
6.505382386916237,7.071067811865475,45.0,-44.6614,-2.1083,-10.1112
6.646803743153547,7.212489168102785,45.0,-51.336,-1.9076,-11.8802
6.788225099390856,7.353910524340094,45.0,-54.039,-1.7289,-12.6453
6.929646455628165,7.495331880577403,45.0,-53.9686,-1.5633,-12.7105
7.0710678118654755,7.636753236814713,45.0,-52.1714,-1.4197,-12.333
7.212489168102785,7.7781745930520225,45.0,-49.4236,-1.2912,-11.7103
7.353910524340095,7.919595949289333,45.0,-46.2314,-1.1739,-10.9709
7.495331880577404,8.06101730552664,45.0,-42.9104,-1.0698,-10.1927
5.939696961967,6.788225099390856,45.0,16.3682,-2.5993,5.3917
6.081118318204308,6.9296464556281645,45.0,-11.398,-2.3416,-1.6787
6.222539674441619,7.071067811865475,45.0,-30.4742,-2.1083,-6.5644
6.363961030678928,7.212489168102784,45.0,-42.7876,-1.9076,-9.7431
6.505382386916238,7.353910524340094,45.0,-49.8374,-1.7289,-11.5949
6.646803743153547,7.495331880577403,45.0,-52.9026,-1.5633,-12.444
6.788225099390856,7.636753236814712,45.0,-53.1546,-1.4197,-12.5788
6.929646455628166,7.7781745930520225,45.0,-51.5908,-1.2912,-12.2521
7.0710678118654755,7.919595949289332,45.0,-48.9906,-1.1739,-11.6607
7.212489168102786,8.061017305526642,45.0,-45.8956,-1.0698,-10.939
7.353910524340095,8.20243866176395,45.0,-42.6182,-0.9751,-10.167
5.798275605729691,6.929646455628165,45.0,20.7916,-2.3416,6.3687
5.939696961966999,7.071067811865474,45.0,-7.929,-2.1083,-0.9281
6.08111831820431,7.212489168102784,45.0,-27.6748,-1.9076,-5.9649
6.222539674441618,7.353910524340093,45.0,-40.5062,-1.7289,-9.2621
6.3639610306789285,7.495331880577403,45.0,-48.0238,-1.5633,-11.2243
6.505382386916238,7.636753236814712,45.0,-51.5518,-1.4197,-12.1781
6.646803743153547,7.778174593052022,45.0,-52.1952,-1.2912,-12.4032
6.788225099390857,7.919595949289332,45.0,-50.917,-1.1739,-12.1423
6.929646455628166,8.061017305526642,45.0,-48.5068,-1.0698,-11.5918
7.071067811865476,8.202438661763951,45.0,-45.5178,-0.9751,-10.8919
7.212489168102786,8.34386001800126,45.0,-42.3122,-0.8923,-10.1319
5.6568542494923815,7.0710678118654755,45.0,25.9262,-2.1083,7.5357
5.798275605729689,7.212489168102784,45.0,-3.938,-1.9076,-0.0307
5.939696961967,7.353910524340094,45.0,-24.4778,-1.7289,-5.255
6.081118318204309,7.495331880577403,45.0,-37.9226,-1.5633,-8.699
6.222539674441618,7.636753236814713,45.0,-46.0082,-1.4197,-10.7922
6.363961030678928,7.7781745930520225,45.0,-50.048,-1.2912,-11.8664
6.505382386916237,7.919595949289332,45.0,-51.1154,-1.1739,-12.1919
6.646803743153548,8.061017305526642,45.0,-50.162,-1.0698,-12.0056
6.788225099390857,8.202438661763951,45.0,-47.9634,-0.9751,-11.5033
6.929646455628166,8.34386001800126,45.0,-45.1038,-0.8923,-10.8298
7.0710678118654755,8.48528137423857,45.0,-41.9636,-0.8158,-10.083
5.515432893255071,7.212489168102785,45.0,31.47,-1.9076,8.8213
5.65685424949238,7.353910524340093,45.0,0.3798,-1.7289,0.9594
5.798275605729691,7.495331880577403,45.0,-21.0362,-1.5633,-4.4774
5.939696961966999,7.636753236814712,45.0,-35.1922,-1.4197,-8.0882
6.081118318204309,7.7781745930520225,45.0,-43.8824,-1.2912,-10.325
6.222539674441618,7.919595949289332,45.0,-48.4438,-1.1739,-11.524
6.363961030678928,8.06101730552664,45.0,-49.9588,-1.0698,-11.9548
6.505382386916238,8.202438661763951,45.0,-49.3382,-0.9751,-11.847
6.646803743153547,8.34386001800126,45.0,-47.369,-0.8923,-11.3961
6.788225099390857,8.48528137423857,45.0,-44.6424,-0.8158,-10.7527
6.929646455628166,8.626702730475879,45.0,-41.581,-0.7475,-10.0215
5.374011537017762,7.353910524340094,45.0,37.135,-1.7289,10.1482
5.5154328932550705,7.495331880577402,45.0,4.7974,-1.5633,1.981
5.6568542494923815,7.636753236814712,45.0,-17.5634,-1.4197,-3.681
5.79827560572969,7.778174593052022,45.0,-32.452,-1.2912,-7.4674
5.939696961967,7.919595949289332,45.0,-41.7414,-1.1739,-9.8484
6.081118318204309,8.061017305526642,45.0,-46.816,-1.0698,-11.1691
6.222539674441618,8.202438661763951,45.0,-48.7538,-0.9751,-11.7009
6.3639610306789285,8.34386001800126,45.0,-48.4626,-0.8923,-11.6695
6.505382386916238,8.48528137423857,45.0,-46.7144,-0.8158,-11.2707
6.646803743153548,8.62670273047588,45.0,-44.1294,-0.7475,-10.6586
6.788225099390857,8.768124086713188,45.0,-41.1496,-0.686,-9.9444
5.232590180780452,7.495331880577404,45.0,42.5906,-1.5633,11.4293
5.374011537017761,7.636753236814712,45.0,9.0378,-1.4197,2.9693
5.515432893255072,7.7781745930520225,45.0,-14.2388,-1.2912,-2.9141
5.65685424949238,7.919595949289332,45.0,-29.827,-1.1739,-6.8698
5.798275605729691,8.061017305526642,45.0,-39.6772,-1.0698,-9.3844
5.939696961967,8.202438661763951,45.0,-45.2094,-0.9751,-10.8148
6.081118318204309,8.34386001800126,45.0,-47.5294,-0.8923,-11.4362
6.222539674441618,8.48528137423857,45.0,-47.5372,-0.8158,-11.4764
6.363961030678928,8.626702730475879,45.0,-46.0034,-0.7475,-11.1271
6.505382386916239,8.76812408671319,45.0,-43.5576,-0.686,-10.5464
6.646803743153548,8.909545442950497,45.0,-40.6616,-0.6302,-9.8503
5.091168824543143,7.636753236814713,45.0,47.4934,-1.4197,12.5832
5.232590180780451,7.778174593052022,45.0,12.864,-1.2912,3.8616
5.374011537017762,7.919595949289332,45.0,-11.2174,-1.1739,-2.2174
5.5154328932550705,8.06101730552664,45.0,-27.4288,-1.0698,-6.3223
5.656854249492381,8.202438661763951,45.0,-37.7594,-0.9751,-8.9523
5.79827560572969,8.34386001800126,45.0,-43.6818,-0.8923,-10.4743
5.939696961966999,8.48528137423857,45.0,-46.3156,-0.8158,-11.171
6.081118318204309,8.62670273047588,45.0,-46.5802,-0.7475,-11.2713
6.222539674441618,8.76812408671319,45.0,-45.2432,-0.686,-10.9678
6.3639610306789285,8.909545442950499,45.0,-42.9268,-0.6302,-10.4166
6.505382386916238,9.050966799187808,45.0,-40.1174,-0.5801,-9.7393
4.949747468305834,7.7781745930520225,45.0,51.5556,-1.2912,13.5345
5.091168824543142,7.919595949289331,45.0,16.081,-1.1739,4.6072
5.232590180780453,8.061017305526642,45.0,-8.6564,-1.0698,-1.6292
5.374011537017761,8.202438661763951,45.0,-25.3558,-0.9751,-5.8514
5.515432893255071,8.34386001800126,45.0,-36.0538,-0.8923,-8.5673
5.656854249492381,8.48528137423857,45.0,-42.252,-0.8158,-10.1551
5.79827560572969,8.626702730475879,45.0,-45.1278,-0.7475,-10.9082
5.939696961967,8.76812408671319,45.0,-45.602,-0.686,-11.0575
6.081118318204309,8.909545442950499,45.0,-44.4292,-0.6302,-10.7922
6.222539674441619,9.050966799187808,45.0,-42.237,-0.5801,-10.2692
6.3639610306789285,9.192388155425117,45.0,-39.5118,-0.5343,-9.6108
