a,b,a_step1,b_step1,theta,A1,A2,R3t,R3p,E,E_p,E_t1,E_t2
8.13788116803371,6.046064016776726,7.142486255152171,5.978703044554255,25.0,28.63579164792449,9.764695871038878,2.4,0.9,-67.98763996599999,-9.801246863,-12.84104398,-11.35152914
8.090433233457754,6.061756353975498,7.142486255152171,5.978703044554255,25.0,28.014211060483163,10.769783120035566,2.4,1.0,-67.76976598600001,-9.810664533,-12.84104398,-11.23317448
8.043948651317814,6.079053388066461,7.142486255152171,5.978703044554255,25.0,27.385371729556244,11.758503910683418,2.4,1.1,-67.64574114199999,-9.808011421,-12.84104398,-11.17381517
7.998444217786211,6.097941463720549,7.142486255152171,5.978703044554255,25.0,26.749299907846435,12.73081438894435,2.4,1.2,-67.62458903999999,-9.79259601,-12.84104398,-11.17865453
7.953936755157014,6.11840584588521,7.142486255152171,5.978703044554255,25.0,26.10602958496597,13.686696645434898,2.4,1.3,-67.709383218,-9.763990339,-12.84104398,-11.24965729
7.910443091574434,6.140430774380762,7.142486255152171,5.978703044554255,25.0,25.455602781636298,14.62616015883464,2.4,1.4,-67.89705137199999,-9.722411526,-12.84104398,-11.38507018
7.867980039694921,6.1639995210060095,7.142486255152171,5.978703044554255,25.0,24.798069835096666,15.549243017902862,2.4,1.5,-68.176745124,-9.668507162,-12.84104398,-11.57882142
7.826564374298449,6.189094448702679,7.142486255152171,5.978703044554255,25.0,24.133489673723087,16.456012921453862,2.4,1.6,-68.530849018,-9.603047829,-12.84104398,-11.8213327
7.7862128088716975,6.215697072329243,7.142486255152171,5.978703044554255,25.0,23.46193007877312,17.346567957331917,2.4,1.7,-68.935207688,-9.527092764,-12.84104398,-12.0994671
7.746941971193388,6.243788120601332,7.142486255152171,5.978703044554255,25.0,22.783467931096908,18.22103716313026,2.4,1.8,-69.360554042,-9.442185641,-12.84104398,-12.3970474
7.708768377960106,6.273347598767528,7.142486255152171,5.978703044554255,25.0,22.098189440593508,19.07958087308283,2.4,1.9,-69.775112242,-9.350584241,-12.84104398,-12.6959279
7.6717084084992235,6.304354851605541,7.142486255152171,5.978703044554255,25.0,21.406190356146134,19.922390857192863,2.4,2.0,-70.145339378,-9.255062159,-12.84104398,-12.97656355
7.6357782776242065,6.336788626343971,7.142486255152171,5.978703044554255,25.0,20.7075761537418,20.749690260222906,2.4,2.1,-70.438008782,-9.158606341,-12.84104398,-13.21935407
7.600994007696473,6.370627135138449,7.142486255152171,5.978703044554255,25.0,20.00246220047268,21.561733349634473,2.4,2.2,-70.62470557,-9.064343045,-12.84104398,-13.40696576
7.567371399966945,6.405848116757243,7.142486255152171,5.978703044554255,25.0,19.290973892130292,22.358805082913292,2.4,2.3,-70.683961338,-8.975517749,-12.84104398,-13.52541894
7.534926005279527,6.442428897160008,7.142486255152171,5.978703044554255,25.0,18.573246762140528,23.14122050593214,2.4,2.4,-70.602184224,-8.894782312,-12.84104398,-13.56526582
7.503673094227765,6.480346448683305,7.142486255152171,5.978703044554255,25.0,17.849426559650162,23.90932399507745,2.4,2.5,-70.38073344600001,-8.823903803,-12.84104398,-13.52541894
7.47362762686486,6.519577447577589,7.142486255152171,5.978703044554255,25.0,17.119669294664092,24.663488356787813,2.4,2.6,-70.023312534,-8.763646527,-12.84104398,-13.40696576
7.444804222075802,6.560098329671767,7.142486255152171,5.978703044554255,25.0,16.38414124824945,25.404113798919322,2.4,2.7,-69.548081632,-8.713642766,-12.84104398,-13.21935407
7.417217126728709,6.601885343972759,7.142486255152171,5.978703044554255,25.0,15.643018945967501,26.131626788960283,2.4,2.8,-68.98007338800001,-8.672429164,-12.84104398,-12.97656355
7.390880184730212,6.644914604038362,7.142486255152171,5.978703044554255,25.0,14.896489092867991,26.846478814568986,2.4,2.9,-68.34929908,-8.63767766,-12.84104398,-12.6959279
7.3658068061168755,6.689162136991621,7.142486255152171,5.978703044554255,25.0,14.144748468582927,27.549145062204918,2.4,3.0,-67.689602842,-8.606710041,-12.84104398,-12.3970474
