a,b,theta,E,E_p,E_t,machine_type,status,file_name
3.8,11.9,24.0,-31.410778612131253,-7.919205065467395,-3.893092120299116,1,Done,anthracene_theta=24.0_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.4,25.5,-40.29233175865375,-4.294655849575065,-7.925755014875902,2,Done,anthracene_theta=25.5_a=6.9_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,25.5,-31.297369984909892,-7.85643524012994,-3.896124876162503,2,Done,anthracene_theta=25.5_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.9,25.5,-42.37086827261373,-5.620722531806678,-7.782355802250095,2,Done,anthracene_theta=25.5_a=7.5_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.3,26.0,-41.152278993045904,-4.583428421523422,-7.996355537499768,1,Done,anthracene_theta=26.0_a=7.2_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,24.5,-31.43570832931437,-7.505329589941539,-4.106262287357822,1,Done,anthracene_theta=24.5_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,24.0,-31.52153914724477,-7.786957332980819,-3.9869061203207816,1,Done,anthracene_theta=24.0_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.4,25.5,-40.60582069447264,-4.294655849575065,-8.004127248830628,2,Done,anthracene_theta=25.5_a=7.0_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,25.5,-31.377595883561305,-7.9020276067312825,-3.8933851675246833,2,Done,anthracene_theta=25.5_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.0,25.5,-42.04294911678881,-5.501532027497888,-7.759971265448258,2,Done,anthracene_theta=25.5_a=7.5_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.2,26.0,-41.86136278277263,-4.921210779459216,-8.00473530596355,1,Done,anthracene_theta=26.0_a=7.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.5,25.5,-39.86281622410753,-3.9600399073679,-7.98568410234293,2,Done,anthracene_theta=25.5_a=7.0_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,24.0,-31.14001306705177,-7.4599430464440974,-4.055031743540893,1,Done,anthracene_theta=24.0_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.7,24.5,-31.377201806986704,-7.923694272059947,-3.8824533157167034,1,Done,anthracene_theta=24.5_a=3.8_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.0,25.5,-31.178737964248285,-7.9020276067312825,-3.8436706876964313,2,Done,anthracene_theta=25.5_a=3.8_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.8,25.5,-41.786681562429294,-5.556460487656295,-7.668440146779176,2,Done,anthracene_theta=25.5_a=7.6_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.3,26.0,-41.26106161624193,-4.583428421523422,-8.023551193298772,1,Done,anthracene_theta=26.0_a=7.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.6,25.5,-39.05008535226807,-3.637012819526717,-7.944014928303659,2,Done,anthracene_theta=25.5_a=7.0_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,24.0,-30.829699331196018,-7.4599430464440974,-3.9774533095769584,1,Done,anthracene_theta=24.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,24.5,-31.74720429372973,-7.816269580041991,-4.02866628341144,1,Done,anthracene_theta=24.5_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,25.5,-30.890874027041715,-7.9020276067312825,-3.7717047033947884,2,Done,anthracene_theta=25.5_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.0,25.5,-41.4249320877716,-5.501532027497888,-7.605467008193957,2,Done,anthracene_theta=25.5_a=7.6_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.3,25.5,-40.782213755883284,-4.6345491512911385,-7.878278863325247,2,Done,anthracene_theta=25.5_a=6.9_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.4,26.0,-40.534846803406246,-4.242390541825444,-8.012516429938843,1,Done,anthracene_theta=26.0_a=7.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,24.0,-30.44952114322223,-7.4599430464440974,-3.8824087625835086,1,Done,anthracene_theta=24.0_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,24.5,-31.585914143361148,-7.505329589941539,-4.1438137408695175,1,Done,anthracene_theta=24.5_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,25.5,-31.584822276141487,-7.85643524012994,-3.967987948970404,2,Done,anthracene_theta=25.5_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.8,25.5,-41.18965599802323,-5.556460487656295,-7.519183755677661,2,Done,anthracene_theta=25.5_a=7.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.3,25.5,-41.24800689867698,-4.6345491512911385,-7.9947271490236735,2,Done,anthracene_theta=25.5_a=7.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.2,26.0,-41.87783115520142,-4.921210779459216,-8.008852399070747,1,Done,anthracene_theta=26.0_a=7.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.8,24.0,-31.422008531400927,-7.919205065467395,-3.895899600116536,1,Done,anthracene_theta=24.0_a=3.8_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,25.5,-30.9350105705671,-7.85643524012994,-3.805535022576805,2,Done,anthracene_theta=25.5_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.6,24.5,-31.14802009519189,-7.923694272059947,-3.825157887768,1,Done,anthracene_theta=24.5_a=3.8_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.9,25.5,-41.160353791434325,-5.620722531806678,-7.479727181955241,2,Done,anthracene_theta=25.5_a=7.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.3,25.5,-41.36047175084241,-4.6345491512911385,-8.022843362065032,2,Done,anthracene_theta=25.5_a=7.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.4,26.0,-40.320431656902656,-4.242390541825444,-7.958912643312941,1,Done,anthracene_theta=26.0_a=7.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,24.0,-31.64638100727461,-7.786957332980819,-4.018116585328244,1,Done,anthracene_theta=24.0_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,25.5,-31.24634840199724,-7.584080839995295,-4.019546680501662,2,Done,anthracene_theta=25.5_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.0,25.5,-40.698915567947545,-5.501532027497888,-7.423962878237942,2,Done,anthracene_theta=25.5_a=7.7_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,24.5,-31.65883582527749,-7.8162695800419915,-4.006574166298378,1,Done,anthracene_theta=24.5_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.4,25.5,-40.595238365465775,-4.294655849575065,-8.001481666578911,2,Done,anthracene_theta=25.5_a=7.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.2,26.0,-41.641046532429755,-4.921210779459216,-7.949656243377831,1,Done,anthracene_theta=26.0_a=7.3_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,24.0,-31.36602710862645,-7.4599430464440974,-4.111535253934562,1,Done,anthracene_theta=24.0_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,25.5,-30.88222693908029,-7.584080839995295,-3.928516314772424,2,Done,anthracene_theta=25.5_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.8,25.5,-42.49726384668611,-5.556460487656295,-7.84608571784338,2,Done,anthracene_theta=25.5_a=7.4_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.5,25.5,-39.74808982573449,-3.9600399073679,-7.957002502749674,2,Done,anthracene_theta=25.5_a=7.1_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,24.5,-31.62521634949371,-7.505329589941539,-4.153639292402659,1,Done,anthracene_theta=24.5_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.3,26.0,-40.81592610268853,-4.583428421523422,-7.912267314910422,1,Done,anthracene_theta=26.0_a=7.3_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.7,24.0,-31.304383036680516,-7.919205065467395,-3.8664932264364333,1,Done,anthracene_theta=24.0_a=3.8_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.2,25.5,-41.742512388853356,-4.965870666084812,-7.952692764170933,2,Done,anthracene_theta=25.5_a=7.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.9,25.5,-42.74828541628085,-5.620722531806678,-7.876710088166872,2,Done,anthracene_theta=25.5_a=7.4_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,25.5,-30.456832889933143,-7.584080839995295,-3.822167802485637,2,Done,anthracene_theta=25.5_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.9,26.0,-42.52166896522977,-5.666291053057648,-7.797271714778618,1,Done,anthracene_theta=26.0_a=7.5_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.0,26.0,-41.56290647597053,-5.499670832650738,-7.640891202667262,1,Done,anthracene_theta=26.0_a=7.6_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.2,25.5,-41.998586669564254,-4.965870666084812,-8.016711334348656,2,Done,anthracene_theta=25.5_a=7.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.0,25.5,-42.518202600535005,-5.501532027497888,-7.878784636384807,2,Done,anthracene_theta=25.5_a=7.4_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,24.0,-31.657535624224693,-7.786957332980819,-4.020905239565764,1,Done,anthracene_theta=24.0_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.8,25.5,-31.47156927105971,-7.902027606731282,-3.9168785143992864,2,Done,anthracene_theta=25.5_a=3.8_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.4,26.0,-39.90201551839709,-4.242390541825444,-7.854308608686551,1,Done,anthracene_theta=26.0_a=7.3_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.0,26.0,-42.13862933125347,-5.499670832650738,-7.784821916487999,1,Done,anthracene_theta=26.0_a=7.5_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.2,25.5,-41.94776337989607,-4.965870666084812,-8.00400551193161,2,Done,anthracene_theta=25.5_a=7.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.8,25.5,-42.52169657568447,-5.556460487656295,-7.8521939000929715,2,Done,anthracene_theta=25.5_a=7.3_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,24.0,-31.49315059441141,-7.4599430464440974,-4.143316125380807,1,Done,anthracene_theta=24.0_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,25.5,-31.781913126585998,-7.85643524012994,-4.017260661581531,2,Done,anthracene_theta=25.5_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,26.0,-42.27852390008047,-5.236445448012091,-7.951408251014072,1,Done,anthracene_theta=26.0_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.1,26.0,-41.47108670300804,-5.236445448012091,-7.749548951745965,1,Done,anthracene_theta=26.0_a=7.5_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.3,25.5,-41.19394314731471,-4.6345491512911385,-7.981211211183107,2,Done,anthracene_theta=25.5_a=7.2_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.9,25.5,-42.91583811677992,-5.620722531806678,-7.918598263291643,2,Done,anthracene_theta=25.5_a=7.3_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.6,24.0,-31.04276909772307,-7.919205065467395,-3.801089741697069,1,Done,anthracene_theta=24.0_a=3.8_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,25.5,-31.534413142595444,-7.584080839995295,-4.091562865651213,2,Done,anthracene_theta=25.5_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,26.0,-42.44138533598744,-5.236445448012091,-7.992123609990813,1,Done,anthracene_theta=26.0_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.4,25.5,-40.331772016827024,-4.294655849575065,-7.9356150794192235,2,Done,anthracene_theta=25.5_a=7.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.9,26.0,-42.03083315351979,-5.666291053057648,-7.6745627618511225,1,Done,anthracene_theta=26.0_a=7.6_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.0,25.5,-42.808350674342364,-5.501532027497888,-7.951321654836647,2,Done,anthracene_theta=25.5_a=7.3_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.7,25.5,-31.44482479454018,-7.9020276067312825,-3.9101923952694047,2,Done,anthracene_theta=25.5_a=3.8_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,24.0,-31.540437238523737,-7.786957332980819,-3.9916306431405246,1,Done,anthracene_theta=24.0_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.1,26.0,-42.32346867676824,-5.236445448012091,-7.962644445186014,1,Done,anthracene_theta=26.0_a=7.3_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.1,25.5,-42.02540142694488,-5.266333749284968,-7.873183482093736,2,Done,anthracene_theta=25.5_a=7.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.1,26.0,-40.82634527888149,-5.236445448012091,-7.588363595714327,1,Done,anthracene_theta=26.0_a=7.6_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.8,25.5,-42.25279850070365,-5.556460487656295,-7.7849693813477625,2,Done,anthracene_theta=25.5_a=7.2_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,25.5,-31.873198261484504,-7.85643524012994,-4.040081945306157,2,Done,anthracene_theta=25.5_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,24.0,-31.50712900725193,-7.4599430464440974,-4.146810728590936,1,Done,anthracene_theta=24.0_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.0,26.0,-42.435130315832794,-5.499670832650738,-7.85894716263283,1,Done,anthracene_theta=26.0_a=7.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,25.5,-42.447150897700354,-5.266333749284968,-7.978620849782603,2,Done,anthracene_theta=25.5_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.9,25.5,-42.81948521127924,-5.620722531806678,-7.894510036916473,2,Done,anthracene_theta=25.5_a=7.2_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.9,26.0,-41.40349634573796,-5.666291053057648,-7.517728559905662,1,Done,anthracene_theta=26.0_a=7.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,25.5,-31.73138351133093,-7.584080839995295,-4.1408054578350875,2,Done,anthracene_theta=25.5_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,26.0,-31.307816771557555,-7.873463351512327,-3.8902225171332248,1,Done,anthracene_theta=26.0_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,26.0,-31.257098903181035,-7.865664657205343,-3.881442397192586,2,Done,anthracene_theta=26.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,25.5,-42.53234667563811,-5.266333749284968,-7.9999197942670435,1,Done,anthracene_theta=25.5_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.0,25.5,-42.86229143384844,-5.501532027497888,-7.964806844713165,2,Done,anthracene_theta=25.5_a=7.2_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.0,26.0,-42.76680198148824,-5.499670832650738,-7.941865079046693,1,Done,anthracene_theta=26.0_a=7.2_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.6,25.5,-31.28183785732836,-7.9020276067312825,-3.869445660966449,2,Done,anthracene_theta=25.5_a=3.8_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.0,26.0,-40.87043915083632,-5.499670832650738,-7.4677743713837135,1,Done,anthracene_theta=26.0_a=7.7_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.0,26.0,-31.084224918158732,-7.873463351512327,-3.834324553783517,2,Done,anthracene_theta=26.0_a=3.8_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.0,25.5,-42.61935721198097,-5.501532027497888,-7.904073289246298,1,Done,anthracene_theta=25.5_a=7.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.7,26.5,-41.550328666111454,-5.6240470798220485,-7.575558626616839,2,Done,anthracene_theta=26.5_a=7.7_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.8,26.5,-41.190629894146696,-5.75888768362347,-7.418213631724937,1,Done,anthracene_theta=26.5_a=7.8_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,25.5,-31.84355719946325,-7.85643524012994,-4.032671679800842,2,Done,anthracene_theta=25.5_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.0,26.0,-42.78841593628749,-5.499670832650738,-7.947268567746503,1,Done,anthracene_theta=26.0_a=7.3_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.1,26.0,-40.0824146035593,-5.236445448012091,-7.4023809268837795,2,Done,anthracene_theta=26.0_a=7.7_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.1,25.5,-42.34930953825824,-5.266333749284968,-7.954160509922078,1,Done,anthracene_theta=25.5_a=7.3_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,26.0,-30.77499803039245,-7.873463351512327,-3.7570178318419485,2,Done,anthracene_theta=26.0_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.8,26.5,-41.81638537556864,-5.75888768362347,-7.5746525020804265,1,Done,anthracene_theta=26.5_a=7.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,25.5,-31.82235991139896,-7.584080839995295,-4.163549557852093,2,Done,anthracene_theta=25.5_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.9,26.0,-42.74770057760179,-5.666291053057648,-7.853779617871622,1,Done,anthracene_theta=26.0_a=7.2_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.8,26.0,-42.672851184848696,-5.674874134827405,-7.830775728798471,2,Done,anthracene_theta=26.0_a=7.4_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.2,25.5,-41.65548930177465,-4.965870666084812,-7.930936992401258,1,Done,anthracene_theta=25.5_a=7.3_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,26.0,-31.565643060021106,-7.865664657205343,-3.9585784364026035,2,Done,anthracene_theta=26.0_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.9,26.5,-41.58030105335638,-5.687867356813513,-7.551141584932338,1,Done,anthracene_theta=26.5_a=7.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,26.5,-31.204054227564484,-7.831454067025334,-3.8852865233784537,2,Done,anthracene_theta=26.5_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,26.5,-31.19338153814897,-7.866392568917947,-3.86514910007827,1,Done,anthracene_theta=26.5_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.9,26.0,-42.93080799584277,-5.666291053057648,-7.899556472431867,2,Done,anthracene_theta=26.0_a=7.3_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.9,26.0,-42.837158402893685,-5.666291053057648,-7.876144074194598,2,Done,anthracene_theta=26.0_a=7.4_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,5.9,25.5,-42.395953611703604,-5.620722531806678,-7.788627137022559,1,Done,anthracene_theta=25.5_a=7.1_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,26.0,-30.876880553783852,-7.865664657205343,-3.7863878098432906,1,Done,anthracene_theta=26.0_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.7,26.5,-41.00930460449308,-5.6240470798220485,-7.440302611212246,2,Done,anthracene_theta=26.5_a=7.8_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.0,26.5,-30.95588155277073,-7.831454067025334,-3.8232433546800166,1,Done,anthracene_theta=26.5_a=3.8_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.1,27.0,-42.13652591779828,-5.148535062093289,-7.9598639484029245,2,Done,anthracene_theta=27.0_a=7.3_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.0,26.0,-42.56162880174816,-5.499670832650738,-7.890571784111671,2,Done,anthracene_theta=26.0_a=7.4_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.8,27.0,-42.00107913929969,-5.8130807023262605,-7.593729433661793,1,Done,anthracene_theta=27.0_a=7.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.2,27.0,-41.175597264198586,-4.814048386644572,-7.886875122727362,1,Done,anthracene_theta=27.0_a=7.4_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,26.0,-31.25259589077905,-7.616690024500714,-4.004803960444407,2,Done,anthracene_theta=26.0_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.9,26.5,-40.885075194528326,-5.687867356813513,-7.377335120225324,2,Done,anthracene_theta=26.5_a=7.8_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,26.5,-30.62557534896769,-7.831454067025334,-3.7406668037292548,1,Done,anthracene_theta=26.5_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.1,26.0,-41.98362683132291,-5.236445448012091,-7.8776839838246815,2,Done,anthracene_theta=26.0_a=7.4_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.8,26.0,-42.48423673887737,-5.674874134827405,-7.78362211730564,1,Done,anthracene_theta=26.0_a=7.5_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,26.0,-30.87088908837177,-7.616690024500714,-3.9093772598425858,2,Done,anthracene_theta=26.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.2,27.0,-41.50955557636917,-4.814048386644572,-7.9703647007700065,1,Done,anthracene_theta=27.0_a=7.3_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.7,26.5,-40.34691508882679,-5.6240470798220485,-7.274705232295672,2,Done,anthracene_theta=26.5_a=7.9_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,26.5,-31.52280169725418,-7.866392568917947,-3.9475041398545727,1,Done,anthracene_theta=26.5_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.8,26.0,-42.24458313989453,-5.674874134827405,-7.72370871755993,2,Done,anthracene_theta=26.0_a=7.2_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.8,26.0,-42.095504334196455,-5.674874134827405,-7.6864390161354095,1,Done,anthracene_theta=26.0_a=7.6_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,26.0,-30.4310698392801,-7.616690024500714,-3.799422447569668,2,Done,anthracene_theta=26.0_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.8,26.5,-40.46261287201196,-5.75888768362347,-7.236209376191255,2,Done,anthracene_theta=26.5_a=7.9_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.3,27.0,-40.74792660889216,-4.470096350414679,-7.9519334770157,1,Done,anthracene_theta=27.0_a=7.3_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.8,26.0,-42.61214837734588,-5.674874134827405,-7.815600026922767,2,Done,anthracene_theta=26.0_a=7.3_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,26.5,-30.795741000911217,-7.866392568917947,-3.7657389657688327,1,Done,anthracene_theta=26.5_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.9,27.0,-41.696932572638616,-5.6892955696675935,-7.579585358325857,1,Done,anthracene_theta=27.0_a=7.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.9,26.5,-40.104580766754225,-5.687867356813513,-7.1822115132818,2,Done,anthracene_theta=26.5_a=7.9_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.8,26.0,-31.42969176336193,-7.873463351512327,-3.920691265084315,2,Done,anthracene_theta=26.0_a=3.8_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.1,27.0,-41.91538888332434,-5.148535062093289,-7.904579689784441,1,Done,anthracene_theta=27.0_a=7.4_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,27.0,-31.063552228733894,-7.774788658949546,-3.878493727708701,2,Done,anthracene_theta=27.0_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.9,27.0,-41.04139546607621,-5.6892955696675935,-7.4157010816852535,1,Done,anthracene_theta=27.0_a=7.8_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,27.0,-31.10404921369627,-7.857591113541275,-3.847216746653431,1,Done,anthracene_theta=27.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.7,26.5,-41.93643305939622,-5.6240470798220485,-7.672084724938031,2,Done,anthracene_theta=26.5_a=7.6_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
