a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
5.9,8.2,64.5,0,29,-38.81464109057561,-5.6208743893075725,-6.893223077990115,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.2_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,63.5,0,28,-39.11009287857451,-5.688164796563799,-6.933440821361728,1,Done,anthracene_A1=0_A2=28_a=5.9_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.6,64.0,0,31,-39.45416414132343,-5.674890450085512,-7.026095810288098,2,Done,anthracene_A1=0_A2=31_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.3,63.5,0,30,-38.84928466239944,-5.688124636071732,-6.868258847563992,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.3_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.6,63.5,0,33,-39.28033383120783,-5.758961729821749,-6.940602592891081,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.5,64.5,0,32,-39.26868724590168,-5.5565257486887285,-7.038908937131055,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.3,63.5,0,29,-38.93679218622856,-5.688159776502289,-6.890118158305995,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.3_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.0,0,28,-39.11423695436679,-5.666520721628331,-6.945298877777533,1,Done,anthracene_A1=0_A2=28_a=5.9_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,0,31,-39.32878513308243,-5.556451702606863,-7.053970431967173,2,Done,anthracene_A1=0_A2=31_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.3,64.0,0,30,-39.082281635375686,-5.6665307618677625,-6.9373050279100426,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.3_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.0,0,33,-39.36004768218845,-5.674967006314546,-7.00252841738984,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.3,64.5,0,29,-39.233594376361,-5.6208743893075725,-6.997961399436464,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.3_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.6,63.5,0,32,-39.45907377987169,-5.758957964833826,-6.985289462551007,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.5,0,28,-39.046887561446056,-5.620832973625512,-6.951305403548759,1,Done,anthracene_A1=0_A2=28_a=5.9_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.4,63.5,0,31,-39.222472389927134,-5.688071925193071,-6.961582134885247,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.3,64.5,0,30,-39.2341616449412,-5.6208994896151125,-6.998090666427742,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.3_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,0,33,-39.336726899724454,-5.5565759495366365,-7.055893750162793,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.4,63.5,0,29,-39.242552709765725,-5.688159776502289,-6.966558289190289,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.6,64.0,0,32,-39.48136293562129,-5.674936885829084,-7.032872290990782,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.5,63.5,0,28,-38.73252764204518,-5.482360342051834,-6.941951739485376,1,Done,anthracene_A1=0_A2=28_a=6.0_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.4,64.0,0,31,-39.415067758644,-5.6665069164009765,-7.020513481460513,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.4_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.4,63.5,0,30,-39.278476402163506,-5.688124636071732,-6.975556782505009,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.7,63.5,0,33,-39.46651604864746,-5.758961729821749,-6.9871481472509895,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.4,64.0,0,29,-39.349144068313755,-5.6665382919600225,-7.004016871098429,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.4_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,0,32,-39.40289155440405,-5.5565257486887285,-7.072460014256649,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.5,64.0,0,28,-38.77573798014783,-5.499944427283482,-6.943962281395216,1,Done,anthracene_A1=0_A2=28_a=6.0_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.4,64.5,0,31,-39.527575281448655,-5.6209183149039745,-7.071434662910177,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.4,64.5,0,30,-39.49422438000329,-5.6208994896151125,-7.0631063501932685,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.0,0,33,-39.46940761501901,-5.674967006314546,-7.0298684005974765,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.4,64.5,0,29,-39.379349889233715,-5.6208743893075725,-7.0344002776546395,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.7,63.5,0,32,-39.51818020222709,-5.758957964833826,-7.0000660681398585,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.5,64.5,0,28,-38.76733185583726,-5.501806876738557,-6.940929525590036,1,Done,anthracene_A1=0_A2=28_a=6.0_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,63.5,0,31,-39.50169676914811,-5.688071925193071,-7.031388229690492,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,0,33,-39.37241715891287,-5.5565759495366365,-7.064816314959898,2,Done,anthracene_A1=0_A2=33_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,63.5,0,30,-39.4403237812221,-5.688124636071732,-7.016018627269659,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.2,63.5,0,29,-38.42173950909636,-5.482323946314863,-6.86427290411666,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.2_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.5,0,31,-39.65055469120853,-5.6209183149039745,-7.102179515350144,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.0,0,32,-39.468468859093264,-5.674936885829084,-7.029648771858772,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.7,63.5,0,34,-39.225122991716496,-5.758965494926088,-6.9267980004660785,1,Done,anthracene_A1=0_A2=34_a=5.8_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.8,64.0,0,34,-39.48845881759189,-5.666450440534391,-7.038889484130777,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.5,64.0,0,30,-39.51222638669424,-5.6665307618677625,-7.044791215739678,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.2,64.0,0,29,-38.71127011324279,-5.4999230918474495,-6.927855982386973,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.2_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.6,63.5,0,31,-39.540394056355574,-5.688071925193071,-7.041062551492361,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,0,32,-39.32135541527532,-5.5565257486887285,-7.0520759794744645,1,Done,anthracene_A1=0_A2=32_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.8,63.5,0,33,-39.439939744770534,-5.758961729821749,-6.980504071281757,1,Done,anthracene_A1=0_A2=33_a=5.8_b=8.8_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.0,0,34,-39.29031626065262,-5.674975791363977,-6.985091169481168,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.2,64.5,0,29,-38.93885292927735,-5.501793071511202,-6.9838166965637365,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.2_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.5,0,30,-39.50898341485299,-5.6208994896151125,-7.0667961089056925,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.0,0,31,-39.58439756673761,-5.6665069164009765,-7.0628459334839135,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.5,63.5,0,32,-39.4500828164164,-5.688017959240824,-7.018511724483688,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.8,64.0,0,33,-39.376129508018494,-5.674967006314546,-7.006548873847351,1,Done,anthracene_A1=0_A2=33_a=5.8_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,0,34,-39.25317017873749,-5.556589754763991,-7.0349976673023775,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.3,63.5,0,29,-38.862412171438336,-5.482323946314863,-6.974441069702152,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.3_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.3,63.5,0,30,-38.85449801548384,-5.4822549202945074,-6.972497043723706,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.3_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.5,0,31,-39.554432709235705,-5.6209183149039745,-7.078149019856937,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.8,63.5,0,34,-39.33034888841212,-5.758965494926088,-6.953104474639987,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.8_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.0,0,32,-39.610547163989395,-5.6664843262406075,-7.0693946278770445,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.8,64.5,0,33,-39.21568775107153,-5.5565759495366365,-7.025633962999562,1,Done,anthracene_A1=0_A2=33_a=5.8_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.3,64.0,0,29,-39.06813756003976,-5.4999230918474495,-7.017072844086214,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.3_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.3,64.0,0,30,-39.09967119246721,-5.499865360790863,-7.024985117721371,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.3_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.4,63.5,0,31,-39.15930221276358,-5.482170833856799,-7.048740136262496,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.8,64.0,0,34,-39.323765052948154,-5.674975791363977,-6.993453367555047,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.3,64.5,0,29,-39.21464357431978,-5.501793071511202,-7.052764357824342,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.3_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,64.5,0,32,-39.69185739941896,-5.62092835502699,-7.1125001723412415,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.6,63.5,0,33,-39.52668170724064,-5.687984073767438,-7.037678389926442,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.3,64.5,0,30,-39.28399848984553,-5.501761696068572,-7.070118774427103,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.3_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.4,64.0,0,31,-39.367118464549996,-5.4998026099056005,-7.091878311184701,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.4_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.8,64.5,0,34,-39.2179392571561,-5.556589754763991,-7.026189936907032,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.4,63.5,0,29,-39.03056477103382,-5.482323946314863,-7.016479219601022,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.6,63.5,0,32,-39.60311744478531,-5.688017959240824,-7.056770381575916,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.0,0,33,-39.66415659803897,-5.666466755792499,-7.0828057716134944,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.4,63.5,0,30,-39.1349046244286,-5.4822549202945074,-7.042598695959897,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.4_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.4,64.5,0,31,-39.51513050310313,-5.5017140053678295,-7.127925623091869,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.9,63.5,0,34,-39.24477660469711,-5.758965494926088,-6.9317114037112315,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.9_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.4,64.0,0,29,-39.16337851784192,-5.4999230918474495,-7.0408830835367535,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.4_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.6,64.5,0,32,-39.70074294111691,-5.62092835502699,-7.1147215577657335,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.5,0,33,-39.723313221009455,-5.6209321201313305,-7.120362245186697,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.4,64.0,0,30,-39.30278111877851,-5.499865360790863,-7.075762599299196,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.5,63.5,0,31,-39.30101405130699,-5.482170833856799,-7.084168095898348,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.9,64.0,0,34,-39.17594879772514,-5.674975791363977,-6.956499303749298,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.9_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.4,64.5,0,29,-39.239919677143924,-5.501793071511202,-7.059083383530378,2,Done,anthracene_A1=0_A2=29_a=6.0_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.7,63.5,0,32,-39.54063501954079,-5.688017959240824,-7.0411497752647865,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.7,63.5,0,33,-39.57916162349285,-5.687984073767438,-7.05079836898949,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.4,64.5,0,30,-39.412668160162866,-5.501761696068572,-7.102286192006433,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.4_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.5,64.0,0,31,-39.43781123077497,-5.4998026099056005,-7.109551502740942,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.9,64.5,0,34,-39.01106678019278,-5.556589754763991,-6.974471817666199,2,Done,anthracene_A1=0_A2=34_a=5.8_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.3,65.0,0,29,-38.69031378882937,-5.398872646503151,-6.973142123955767,2,Done,anthracene_A1=0_A2=29_a=5.8_b=8.3_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.0,0,32,-39.56413652515039,-5.6664843262406075,-7.057791968167296,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.5,64.5,0,31,-39.51777357538232,-5.5017140053678295,-7.1285863911616625,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.5,63.5,0,30,-39.17034638882615,-5.4822549202945074,-7.0514591370592825,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,0,33,-39.642625474603854,-5.6209321201313305,-7.100190308585298,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.7,63.5,0,34,-39.447763539385036,-5.6879652484785765,-7.0179582606069735,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.4,65.0,0,29,-38.88653616583906,-5.398872646503151,-7.02219771820819,2,Done,anthracene_A1=0_A2=29_a=5.8_b=8.4_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.6,63.5,0,31,-39.22372489888221,-5.482170833856799,-7.064845807792152,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.5,64.0,0,30,-39.27161144255661,-5.499865360790863,-7.067970180243719,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,0,32,-39.51472136634402,-5.62092835502699,-7.06821616407251,1,Done,anthracene_A1=0_A2=32_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.8,63.5,0,33,-39.43929717480204,-5.687984073767438,-7.015832256816792,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.8_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.7,64.0,0,34,-39.57221634243615,-5.666450440534391,-7.059828865341843,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.5,64.0,0,29,-39.223785140551634,-5.6748051086906335,-6.9685437307925895,2,Done,anthracene_A1=0_A2=29_a=5.8_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.6,64.0,0,31,-39.29986696271226,-5.4998026099056005,-7.075065435725263,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.5,64.5,0,30,-39.317919170949615,-5.501761696068572,-7.078598944703118,1,Done,anthracene_A1=0_A2=30_a=6.0_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.5,63.5,0,32,-39.33272338635288,-5.482094277860596,-7.092133707657923,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.8,64.0,0,33,-39.450323780532926,-5.666466755792499,-7.029347567236982,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,0,34,-39.61900850897654,-5.620915804989637,-7.0942942247493175,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.5,64.5,0,29,-39.088559245457866,-5.556318670511246,-6.993980476108844,2,Done,anthracene_A1=0_A2=29_a=5.8_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.6,64.5,0,31,-39.32218121853657,-5.5017140053678295,-7.079688301950227,2,Done,anthracene_A1=0_A2=31_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.6,63.5,0,30,-39.39189757918939,-5.758947924594394,-6.96850043250015,1,Done,anthracene_A1=0_A2=30_a=5.8_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.5,64.0,0,32,-39.510963836219155,-5.499739858787507,-7.127871029661037,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.8,64.5,0,33,-39.38919175625779,-5.6209321201313305,-7.036831878998783,1,Done,anthracene_A1=0_A2=33_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.8,63.5,0,34,-39.42730671376921,-5.6879652484785765,-7.012844054203013,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.8_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.5,65.0,0,29,-38.84762050583959,-5.398872646503151,-7.012468803208321,2,Done,anthracene_A1=0_A2=29_a=5.8_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.4,65.0,0,31,-38.974254534114145,-5.3990307790227225,-7.044048244017175,2,Done,anthracene_A1=0_A2=31_a=5.8_b=8.4_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.0,0,30,-39.322620475431904,-5.6748502894770345,-6.993229974119457,1,Done,anthracene_A1=0_A2=30_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.5,64.5,0,32,-39.63043923070653,-5.501671334612183,-7.156774140370544,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.8,64.5,0,34,-39.474959823070094,-5.620915804989637,-7.0582820532727055,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.6,63.5,0,33,-39.37063252041117,-5.482051606988533,-7.101632326608522,1,Done,anthracene_A1=0_A2=33_a=6.0_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.3,65.0,0,29,-39.255170680116855,-5.547036542440765,-7.040274398808832,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.3_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.5,65.0,0,31,-39.15035643032753,-5.3990307790227225,-7.088073718070517,2,Done,anthracene_A1=0_A2=31_a=5.8_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,0,30,-39.157113458029926,-5.556377656525002,-7.011089536244981,1,Done,anthracene_A1=0_A2=30_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.9,63.5,0,34,-39.235328814480454,-5.6879652484785765,-6.964849579380826,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.9_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.4,65.0,0,29,-39.32566515402869,-5.547036542440765,-7.0578980172867904,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.4_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.6,63.5,0,32,-39.358594369143255,-5.482094277860596,-7.0986014533555135,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
6.0,8.6,64.0,0,33,-39.52796182781458,-5.499707228387706,-7.132136842759793,1,Done,anthracene_A1=0_A2=33_a=6.0_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.6,65.0,0,31,-39.09677209635265,-5.3990307790227225,-7.074677634576801,2,Done,anthracene_A1=0_A2=31_a=5.8_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.6,63.5,0,30,-39.38093874487095,-5.688124636071732,-7.0011723681818685,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.9,64.0,0,34,-39.24225401459262,-5.666450440534391,-6.977338283380959,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.9_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.5,64.0,0,29,-39.33735692035407,-5.666538291960023,-7.001070084108505,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.5_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.6,64.0,0,32,-39.471704300725825,-5.499739858787507,-7.1180561457877065,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,8.6,64.5,0,33,-39.6273343116045,-5.501643724273889,-7.156011715764179,1,Done,anthracene_A1=0_A2=33_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.4,65.0,0,31,-39.55222889431752,-5.547160789486952,-7.1144768288359055,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.4_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.9,64.5,0,34,-39.17750502307899,-5.620915804989637,-6.9839183532749285,2,Done,anthracene_A1=0_A2=34_a=5.9_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.0,0,30,-39.3884287038818,-5.6665307618677625,-7.0138417950365675,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.5,64.5,0,29,-39.300128006842,-5.6208743893075725,-7.014594807056709,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.6,64.5,0,32,-39.52902608481236,-5.501671334612183,-7.131420853896997,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.7,63.5,0,33,-39.30517820687965,-5.482051606988533,-7.0852687482256425,1,Done,anthracene_A1=0_A2=33_a=6.0_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,65.0,0,31,-39.601827284554034,-5.547160789486952,-7.126876426395029,2,Done,anthracene_A1=0_A2=31_a=5.9_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.7,63.5,0,34,-39.2696485912893,-5.4820553719764575,-7.076384461834095,2,Done,anthracene_A1=0_A2=34_a=6.0_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.5,65.0,0,29,-39.18238203041256,-5.547036542440765,-7.022077236382756,2,Done,anthracene_A1=0_A2=29_a=5.9_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.6,64.5,0,30,-39.323960836976774,-5.6208994896151125,-7.0205404644366345,1,Done,anthracene_A1=0_A2=30_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6.0,8.7,63.5,0,32,-39.189563255524256,-5.482094277860596,-7.056343674950768,1,Done,anthracene_A1=0_A2=32_a=6.0_b=8.7_theta=63.5_cx=0_cy=0_cz=0.log
